chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr3	133805142	133806494	ZNF143_conserved_1094	133805615	133807774	ENSG00000144867.13	SRPRB	+	protein_coding	ENST00000484684.1	protein_coding	2	203	1	1	1
chr3	139343402	139344860	ZNF143_conserved_1095	139344020	139357129	ENSG00000175110.14	MRPS22	+	protein_coding	ENST00000310776.9	protein_coding	1	111	1	1	1
chr3	156554672	156555827	ZNF143_conserved_1098	156539553	156555117	ENSG00000114850.7	SSR3	-	protein_coding	ENST00000265044.7	protein_coding	1	132	0	1	0
chr3	157174661	157176001	ZNF143_conserved_1099	157175347	157285291	ENSG00000243176.8	ENSG00000243176	+	lncRNA	ENST00000488040.5	lncRNA	4	16	1	0	0
chr3	160399022	160401159	ZNF143_conserved_1100	160256986	160399225	ENSG00000068885.15	IFT80	-	protein_coding	ENST00000326448.12	protein_coding	1	865	1	0	0
chr3	160399022	160401159	ZNF143_conserved_1100	160400482	160434953	ENSG00000113810.16	SMC4	+	protein_coding	ENST00000344722.5	protein_coding	1	392	1	0	0
chr3	167734089	167735978	ZNF143_conserved_1101	167683910	167734939	ENSG00000114209.15	PDCD10	-	protein_coding	ENST00000473645.6	protein_coding	1	94	1	1	1
chr3	167734089	167735978	ZNF143_conserved_1101	167735721	167825569	ENSG00000163536.13	SERPINI1	+	protein_coding	ENST00000446050.7	protein_coding	1	688	1	1	1
chr3	170221610	170222773	ZNF143_conserved_1102	170222424	170305977	ENSG00000163558.13	PRKCI	+	protein_coding	ENST00000295797.5	protein_coding	1	233	1	1	1
chr3	180912143	180913468	ZNF143_conserved_1103	180912672	180977155	ENSG00000114416.19	FXR1	+	protein_coding	ENST00000445140.6	protein_coding	1	133	1	0	0
chr3	183634731	183637118	ZNF143_conserved_1104	183635623	183684519	ENSG00000114796.16	KLHL24	+	protein_coding	ENST00000242810.11	protein_coding	1	301	1	1	1
chr3	184017089	184018592	ZNF143_conserved_1105	183983753	184017863	ENSG00000114770.17	ABCC5	-	protein_coding	ENST00000427120.6	protein_coding	1	23	0	1	0
chr3	184133639	184134796	ZNF143_conserved_1106	184134019	184135181	ENSG00000272721.5	EIF2B5-DT	-	lncRNA	ENST00000608232.5	lncRNA	5	964	1	0	0
chr3	184133639	184134796	ZNF143_conserved_1106	184135365	184136980	ENSG00000145191.15	EIF2B5	+	protein_coding	ENST00000432569.2	protein_coding	1	1148	1	1	1
chr3	184174094	184175439	ZNF143_conserved_1107	184174689	184184091	ENSG00000161203.14	AP2M1	+	protein_coding	ENST00000382456.7	protein_coding	1	77	1	1	1
chr3	184185414	184186585	ZNF143_conserved_1108	184186199	184194005	ENSG00000161204.12	ABCF3	+	protein_coding	ENST00000429586.7	protein_coding	1	200	1	1	1
chr3	184298548	184299754	ZNF143_conserved_1109	184299241	184309050	ENSG00000175166.17	PSMD2	+	protein_coding	ENST00000310118.9	protein_coding	1	90	1	0	0
chr3	184335457	184337528	ZNF143_conserved_1110	184335937	184346273	ENSG00000175182.15	FAM131A	+	protein_coding	ENST00000340957.9	protein_coding	1	555	1	0	0
chr3	196739191	196740845	ZNF143_conserved_1111	196739857	196832647	ENSG00000180370.10	PAK2	+	protein_coding	ENST00000327134.7	protein_coding	2	161	1	1	1
chr3	197949694	197950972	ZNF143_conserved_1112	197889077	197949925	ENSG00000114473.14	IQCG	-	protein_coding	ENST00000455191.5	protein_coding	2	408	1	1	1
chr3	197949694	197950972	ZNF143_conserved_1112	197950190	197955851	ENSG00000182899.17	RPL35A	+	protein_coding	ENST00000448864.6	protein_coding	1	143	1	0	0
chr4	1289270	1290664	ZNF143_conserved_1113	1289891	1340137	ENSG00000090316.16	MAEA	+	protein_coding	ENST00000303400.9	protein_coding	1	76	1	0	0
chr4	1720131	1721598	ZNF143_conserved_1114	1721521	1745171	ENSG00000013810.21	TACC3	+	protein_coding	ENST00000313288.9	protein_coding	1	657	1	0	0
chr4	1720131	1721598	ZNF143_conserved_1114	1715952	1721323	ENSG00000168936.11	TMEM129	-	protein_coding	ENST00000382936.8	protein_coding	1	459	1	1	1
chr4	1855083	1857374	ZNF143_conserved_1115	1811479	1856156	ENSG00000168924.15	LETM1	-	protein_coding	ENST00000302787.3	protein_coding	1	72	1	0	0
chr4	2241310	2242584	ZNF143_conserved_1116	2228349	2242121	ENSG00000214367.10	HAUS3	-	protein_coding	ENST00000443786.3	protein_coding	1	174	1	0	0
chr4	2535284	2537764	ZNF143_conserved_1117	2536647	2732573	ENSG00000125386.16	FAM193A	+	protein_coding	ENST00000637812.2	protein_coding	5	123	1	1	1
chr4	2962818	2964192	ZNF143_conserved_1118	2937936	2963406	ENSG00000087269.16	NOP14	-	protein_coding	ENST00000416614.7	protein_coding	1	99	1	1	1
chr4	2962818	2964192	ZNF143_conserved_1118	2963571	3040760	ENSG00000125388.20	GRK4	+	protein_coding	ENST00000398052.9	protein_coding	1	66	1	1	1
chr4	8158369	8159755	ZNF143_conserved_1123	8007025	8158832	ENSG00000163995.21	ABLIM2	-	protein_coding	ENST00000428004.6	protein_coding	1	230	1	1	1
chr4	18020564	18022804	ZNF143_conserved_1124	17841199	18021876	ENSG00000178177.17	LCORL	-	protein_coding	ENST00000326877.8	protein_coding	1	192	0	1	0
chr4	41934115	41935719	ZNF143_conserved_1126	41935152	41960041	ENSG00000109133.13	TMEM33	+	protein_coding	ENST00000325094.9	protein_coding	1	235	1	1	1
chr4	47913815	47915268	ZNF143_conserved_1127	47847240	47914583	ENSG00000170448.12	NFXL1	-	protein_coding	ENST00000507489.2	protein_coding	1	42	1	1	1
chr4	51844079	51845483	ZNF143_conserved_1128	51843153	51916837	ENSG00000109184.15	DCUN1D4	+	protein_coding	ENST00000334635.10	protein_coding	1	1628	1	0	0
chr4	56978536	56979383	ZNF143_conserved_1129	56963350	56977606	ENSG00000084092.7	NOA1	-	protein_coding	ENST00000264230.5	protein_coding	1	1353	1	0	0
chr4	56978536	56979383	ZNF143_conserved_1129	56978896	57031158	ENSG00000047315.17	POLR2B	+	protein_coding	ENST00000314595.6	protein_coding	1	63	0	0	0
chr4	68349572	68350594	ZNF143_conserved_1130	68313321	68350089	ENSG00000083896.13	YTHDC1	-	protein_coding	ENST00000355665.7	protein_coding	1	6	0	0	0
chr4	87219709	87221340	ZNF143_conserved_1132	87161043	87220525	ENSG00000145332.14	KLHL8	-	protein_coding	ENST00000425278.6	protein_coding	1	1	1	1	1
chr4	98928021	98930116	ZNF143_conserved_1133	98880765	98929092	ENSG00000151247.13	EIF4E	-	protein_coding	ENST00000280892.10	protein_coding	1	24	1	1	1
chr4	98928021	98930116	ZNF143_conserved_1133	98928897	98994994	ENSG00000263923.1	ENSG00000263923	+	lncRNA	ENST00000583654.1	lncRNA	5	171	1	0	0
chr4	99563387	99564445	ZNF143_conserved_1134	99546711	99564039	ENSG00000145331.14	TRMT10A	-	protein_coding	ENST00000394876.7	protein_coding	1	123	0	0	0
chr4	99563387	99564445	ZNF143_conserved_1134	99564083	99623223	ENSG00000138823.14	MTTP	+	protein_coding	ENST00000511045.6	protein_coding	2	167	1	1	1
chr4	103099239	103100323	ZNF143_conserved_1135	103077592	103099834	ENSG00000164039.15	BDH2	-	protein_coding	ENST00000296424.9	protein_coding	1	53	1	1	1
chr4	105473005	105474339	ZNF143_conserved_1136	105369565	105474050	ENSG00000138777.20	PPA2	-	protein_coding	ENST00000354147.7	protein_coding	1	378	1	0	0
chr4	143335337	143337334	ZNF143_conserved_1137	143336762	143474568	ENSG00000109458.9	GAB1	+	protein_coding	ENST00000262995.8	protein_coding	1	427	1	1	1
chr4	145179411	145181125	ZNF143_conserved_1138	145133649	145179680	ENSG00000164164.17	OTUD4	-	protein_coding	ENST00000454497.6	protein_coding	2	588	1	1	1
chr4	151760389	151761558	ZNF143_conserved_1139	151703342	151760985	ENSG00000059691.12	GATB	-	protein_coding	ENST00000512306.5	protein_coding	1	12	1	1	1
chr4	158670923	158672789	ZNF143_conserved_1140	158666675	158671887	ENSG00000205208.5	C4orf46	-	protein_coding	ENST00000379205.5	protein_coding	1	31	0	1	0
chr4	158670923	158672789	ZNF143_conserved_1140	158672296	158709623	ENSG00000171503.13	ETFDH	+	protein_coding	ENST00000511912.6	protein_coding	1	440	1	1	1
chr4	169009430	169010861	ZNF143_conserved_1141	168987590	169010255	ENSG00000145439.12	CBR4	-	protein_coding	ENST00000306193.8	protein_coding	1	110	1	1	1
chr4	169009430	169010861	ZNF143_conserved_1141	169010430	169010939	ENSG00000251445.1	CBR4-DT	+	lncRNA	ENST00000506933.1	lncRNA	3	285	0	0	0
chr4	173370234	173371259	ZNF143_conserved_1142	173369362	173370326	ENSG00000272870.4	SAP30-DT	-	lncRNA	ENST00000608892.1	lncRNA	2	420	1	1	1
chr4	173370234	173371259	ZNF143_conserved_1142	173370954	173377532	ENSG00000164105.4	SAP30	+	protein_coding	ENST00000296504.4	protein_coding	1	208	1	1	1
chr4	183443823	183445361	ZNF143_conserved_1143	183444636	183449064	ENSG00000168564.6	CDKN2AIP	+	protein_coding	ENST00000504169.2	protein_coding	1	44	1	0	0
chr4	184536970	184538501	ZNF143_conserved_1145	184503271	184537626	ENSG00000271538.7	LINC02427	-	lncRNA	ENST00000605270.6	lncRNA	2	109	1	1	1
chr4	185424939	185426736	ZNF143_conserved_1147	185399537	185425964	ENSG00000109775.11	UFSP2	-	protein_coding	ENST00000264689.11	protein_coding	2	127	1	0	0
chr4	185424939	185426736	ZNF143_conserved_1147	185426254	185449826	ENSG00000205129.9	C4orf47	+	protein_coding	ENST00000378850.5	protein_coding	1	417	1	1	1
chr5	5421868	5423078	ZNF143_conserved_1148	5422677	5490220	ENSG00000164151.12	ICE1	+	protein_coding	ENST00000296564.9	protein_coding	1	204	1	0	0
chr5	32443568	32445373	ZNF143_conserved_1149	32354350	32444740	ENSG00000056097.16	ZFR	-	protein_coding	ENST00000265069.13	protein_coding	1	270	1	1	1
chr5	36150994	36152715	ZNF143_conserved_1150	36098407	36151887	ENSG00000164187.7	LMBRD2	-	protein_coding	ENST00000296603.5	protein_coding	1	33	1	0	0
chr5	36150994	36152715	ZNF143_conserved_1150	36151989	36184041	ENSG00000145604.17	SKP2	+	protein_coding	ENST00000274254.9	protein_coding	1	135	1	1	1
chr5	40754977	40756500	ZNF143_conserved_1151	40711576	40755961	ENSG00000113638.14	TTC33	-	protein_coding	ENST00000337702.5	protein_coding	1	223	1	1	1
chr5	43483341	43484642	ZNF143_conserved_1152	43445238	43483891	ENSG00000151881.15	TMEM267	-	protein_coding	ENST00000512085.5	protein_coding	1	100	1	0	0
chr5	43483341	43484642	ZNF143_conserved_1152	43484072	43509356	ENSG00000249492.3	ENSG00000249492	+	lncRNA	ENST00000505645.1	lncRNA	5	81	1	0	0
chr5	55307311	55308564	ZNF143_conserved_1153	55256055	55307694	ENSG00000067248.11	DHX29	-	protein_coding	ENST00000251636.10	protein_coding	1	243	1	0	0
chr5	55307311	55308564	ZNF143_conserved_1153	55307989	55425579	ENSG00000039123.16	MTREX	+	protein_coding	ENST00000230640.10	protein_coding	1	52	0	0	0
chr5	55711586	55712998	ZNF143_conserved_1154	55625848	55712324	ENSG00000177058.12	SLC38A9	-	protein_coding	ENST00000396865.7	protein_coding	1	32	1	1	1
chr5	62403374	62404602	ZNF143_conserved_1155	62387254	62403905	ENSG00000086189.11	DIMT1	-	protein_coding	ENST00000199320.9	protein_coding	1	83	1	1	1
chr5	62403374	62404602	ZNF143_conserved_1155	62403972	62451863	ENSG00000086200.17	IPO11	+	protein_coding	ENST00000514647.5	protein_coding	2	16	1	1	1
chr5	65623818	65625420	ZNF143_conserved_1156	65589690	65624333	ENSG00000113595.15	TRIM23	-	protein_coding	ENST00000231524.14	protein_coding	1	286	0	0	0
chr5	65623818	65625420	ZNF143_conserved_1156	65625034	65664764	ENSG00000113597.18	TRAPPC13	+	protein_coding	ENST00000438419.6	protein_coding	1	415	1	1	1
chr5	65623818	65625420	ZNF143_conserved_1156	65625027	65630928	ENSG00000253251.3	SHLD3	+	protein_coding	ENST00000510585.3	protein_coding	2	408	1	1	1
chr5	71455344	71456444	ZNF143_conserved_1157	71455651	71567820	ENSG00000145734.20	BDP1	+	protein_coding	ENST00000358731.9	protein_coding	1	243	1	0	0
chr5	75510635	75512466	ZNF143_conserved_1158	75368488	75511617	ENSG00000113163.19	CERT1	-	protein_coding	ENST00000261415.12	protein_coding	1	67	1	1	1
chr5	75510635	75512466	ZNF143_conserved_1158	75511756	75601144	ENSG00000122008.15	POLK	+	protein_coding	ENST00000241436.8	protein_coding	1	206	1	0	0
chr5	78984263	78985539	ZNF143_conserved_1159	78882882	78985249	ENSG00000113273.17	ARSB	-	protein_coding	ENST00000565165.2	protein_coding	1	348	0	0	0
chr5	82277711	82278961	ZNF143_conserved_1160	82273320	82278354	ENSG00000186468.13	RPS23	-	protein_coding	ENST00000296674.13	protein_coding	1	18	0	0	0
chr5	82277711	82278961	ZNF143_conserved_1160	82279462	82318803	ENSG00000205464.13	ATP6AP1L	+	transcribed_unitary_pseudogene	ENST00000380167.8	processed_transcript	2	1126	1	1	1
chr5	86617192	86618903	ZNF143_conserved_1161	86617956	86620761	ENSG00000127184.13	COX7C	+	protein_coding	ENST00000509578.1	protein_coding	1	91	1	1	1
chr5	90409188	90410561	ZNF143_conserved_1162	90392257	90409756	ENSG00000153140.9	CETN3	-	protein_coding	ENST00000283122.8	protein_coding	1	118	0	0	0
chr5	90409188	90410561	ZNF143_conserved_1162	90410033	90410669	ENSG00000255647.3	ENSG00000255647	+	lncRNA	ENST00000546238.2	lncRNA	3	159	1	0	0
chr5	95554453	95555634	ZNF143_conserved_1163	95463894	95554977	ENSG00000198677.13	TTC37	-	protein_coding	ENST00000358746.7	protein_coding	1	66	0	1	0
chr5	95554453	95555634	ZNF143_conserved_1163	95555101	95605102	ENSG00000164291.17	ARSK	+	protein_coding	ENST00000380009.9	protein_coding	1	58	1	0	0
chr5	112160194	112161366	ZNF143_conserved_1164	112160872	112164257	ENSG00000224032.9	EPB41L4A-AS1	+	lncRNA	ENST00000413221.7	lncRNA	1	92	0	0	0
chr5	119069780	119071756	ZNF143_conserved_1165	119019915	119070861	ENSG00000249494.6	DMXL1-DT	-	lncRNA	ENST00000510128.1	lncRNA	3	93	1	1	1
chr5	119069780	119071756	ZNF143_conserved_1165	119071087	119249127	ENSG00000172869.15	DMXL1	+	protein_coding	ENST00000539542.6	protein_coding	1	319	0	1	0
chr5	119451577	119453276	ZNF143_conserved_1166	119452476	119542318	ENSG00000133835.18	HSD17B4	+	protein_coding	ENST00000509514.6	protein_coding	1	50	1	1	1
chr5	132556470	132557820	ZNF143_conserved_1168	132542066	132556838	ENSG00000113525.10	IL5	-	protein_coding	ENST00000450655.1	protein_coding	5	307	1	0	0
chr5	132556470	132557820	ZNF143_conserved_1168	132556977	132646349	ENSG00000113522.14	RAD50	+	protein_coding	ENST00000378823.8	protein_coding	1	168	1	0	0
chr5	134411428	134412425	ZNF143_conserved_1169	134402065	134411881	ENSG00000237190.4	CDKN2AIPNL	-	protein_coding	ENST00000458198.3	protein_coding	1	45	0	0	0
chr5	138177684	138179535	ZNF143_conserved_1170	138139770	138178630	ENSG00000112983.18	BRD8	-	protein_coding	ENST00000254900.10	protein_coding	1	21	1	1	1
chr5	138177684	138179535	ZNF143_conserved_1170	138179112	138187723	ENSG00000112984.12	KIF20A	+	protein_coding	ENST00000394894.8	protein_coding	1	503	1	0	0
chr5	138337246	138338558	ZNF143_conserved_1171	138285580	138338355	ENSG00000158402.21	CDC25C	-	protein_coding	ENST00000513970.5	protein_coding	2	453	1	0	0
chr5	138337246	138338558	ZNF143_conserved_1171	138338266	138349729	ENSG00000120709.11	FAM53C	+	protein_coding	ENST00000239906.10	protein_coding	1	364	1	1	1
chr5	139197603	139199009	ZNF143_conserved_1172	138946724	139198368	ENSG00000120725.13	SIL1	-	protein_coding	ENST00000394817.7	protein_coding	1	62	1	0	0
chr5	139293379	139294816	ZNF143_conserved_1173	139293778	139330441	ENSG00000015479.20	MATR3	+	protein_coding	ENST00000618441.5	protein_coding	1	319	0	0	0
chr5	139438796	139440184	ZNF143_conserved_1174	139410203	139439525	ENSG00000170464.10	DNAJC18	-	protein_coding	ENST00000302060.10	protein_coding	1	35	1	1	1
chr5	140647139	140648376	ZNF143_conserved_1176	140645285	140647630	ENSG00000131495.9	NDUFA2	-	protein_coding	ENST00000252102.9	protein_coding	1	127	1	0	0
chr5	140647139	140648376	ZNF143_conserved_1176	140647829	140662480	ENSG00000113141.19	IK	+	protein_coding	ENST00000417647.7	protein_coding	1	72	0	0	0
chr5	146182013	146183419	ZNF143_conserved_1177	146113034	146182650	ENSG00000133706.19	LARS1	-	protein_coding	ENST00000394434.7	protein_coding	1	66	0	1	0
chr5	146446822	146447924	ZNF143_conserved_1178	146447333	146511023	ENSG00000113649.13	TCERG1	+	protein_coding	ENST00000394421.7	protein_coding	1	40	1	1	1
chr5	149550670	149552167	ZNF143_conserved_1179	149492982	149551439	ENSG00000113712.19	CSNK1A1	-	protein_coding	ENST00000261798.10	protein_coding	1	21	1	1	1
chr5	149550670	149552167	ZNF143_conserved_1179	149551947	149601231	ENSG00000183111.12	ARHGEF37	+	protein_coding	ENST00000505810.5	protein_coding	5	529	0	0	0
chr5	150000205	150001460	ZNF143_conserved_1180	149993118	150000654	ENSG00000164296.7	TIGD6	-	protein_coding	ENST00000296736.4	protein_coding	1	178	1	0	0
chr5	150000205	150001460	ZNF143_conserved_1180	150000739	150053128	ENSG00000113716.13	HMGXB3	+	protein_coding	ENST00000502717.6	protein_coding	1	93	1	0	0
chr5	150356936	150359129	ZNF143_conserved_1181	150357747	150399048	ENSG00000070814.22	TCOF1	+	protein_coding	ENST00000504761.6	protein_coding	1	285	1	1	1
chr5	157858494	157859606	ZNF143_conserved_1182	157787405	157859143	ENSG00000113282.14	CLINT1	-	protein_coding	ENST00000523908.5	protein_coding	1	93	1	1	1
chr5	160008604	160009588	ZNF143_conserved_1183	160009139	160065543	ENSG00000113312.12	TTC1	+	protein_coding	ENST00000231238.10	protein_coding	1	43	1	1	1
chr5	168578687	168580195	ZNF143_conserved_1184	168548495	168579368	ENSG00000120137.7	PANK3	-	protein_coding	ENST00000239231.7	protein_coding	1	73	1	1	1
chr5	172005771	172007559	ZNF143_conserved_1185	171863621	172006650	ENSG00000072803.18	FBXW11	-	protein_coding	ENST00000393802.6	protein_coding	1	15	1	1	1
chr5	172187077	172189036	ZNF143_conserved_1186	172042079	172188224	ENSG00000072786.13	STK10	-	protein_coding	ENST00000176763.10	protein_coding	1	168	1	1	1
chr5	173615875	173617332	ZNF143_conserved_1187	173607521	173616588	ENSG00000145919.11	BOD1	-	protein_coding	ENST00000285908.5	protein_coding	1	15	1	1	1
chr5	176360955	176362482	ZNF143_conserved_1188	176347494	176361761	ENSG00000122203.15	KIAA1191	-	protein_coding	ENST00000510164.5	protein_coding	1	43	1	1	1
chr5	176387899	176389659	ZNF143_conserved_1189	176383946	176388762	ENSG00000048162.22	NOP16	-	protein_coding	ENST00000621444.4	protein_coding	1	17	0	1	0
chr5	176387899	176389659	ZNF143_conserved_1189	176388751	176389761	ENSG00000146066.3	HIGD2A	+	protein_coding	ENST00000274787.3	protein_coding	1	28	1	1	1
chr5	177351056	177352458	ZNF143_conserved_1190	177331567	177351668	ENSG00000169223.16	LMAN2	-	protein_coding	ENST00000303127.12	protein_coding	1	89	1	1	1
chr5	177516627	177517716	ZNF143_conserved_1191	177511577	177516961	ENSG00000183258.12	DDX41	-	protein_coding	ENST00000330503.12	protein_coding	1	210	1	0	0
chr5	177591626	177592810	ZNF143_conserved_1192	177592203	177597242	ENSG00000184840.12	TMED9	+	protein_coding	ENST00000332598.7	protein_coding	1	15	1	0	0
chr5	178729797	178731194	ZNF143_conserved_1193	178711512	178730659	ENSG00000169131.13	ZNF354A	-	protein_coding	ENST00000335815.7	protein_coding	1	164	1	1	1
chr6	2764621	2766691	ZNF143_conserved_1194	2765432	2785744	ENSG00000124535.16	WRNIP1	+	protein_coding	ENST00000618555.4	protein_coding	1	224	1	1	1
chr6	5003263	5004559	ZNF143_conserved_1195	4995047	5004036	ENSG00000124787.14	RPP40	-	protein_coding	ENST00000319533.9	protein_coding	1	125	1	1	1
chr6	7589839	7591261	ZNF143_conserved_1196	7590198	7611967	ENSG00000168566.13	SNRNP48	+	protein_coding	ENST00000342415.6	protein_coding	1	352	1	1	1
chr6	11093128	11094829	ZNF143_conserved_1198	11093834	11138733	ENSG00000224531.6	SMIM13	+	protein_coding	ENST00000416247.4	protein_coding	1	144	1	1	1
chr6	15244414	15246219	ZNF143_conserved_1200	15246069	15522042	ENSG00000008083.14	JARID2	+	protein_coding	ENST00000341776.7	protein_coding	1	753	1	1	1
chr6	17705716	17707525	ZNF143_conserved_1201	17615035	17706834	ENSG00000124789.12	NUP153	-	protein_coding	ENST00000613258.4	protein_coding	1	214	1	1	1
chr6	27472354	27473799	ZNF143_conserved_1202	27450743	27473118	ENSG00000096654.16	ZNF184	-	protein_coding	ENST00000211936.10	protein_coding	1	42	0	0	0
chr6	28080086	28081743	ZNF143_conserved_1203	28078792	28081130	ENSG00000272009.1	ENSG00000272009	-	lncRNA	ENST00000605945.1	lncRNA	2	216	1	1	1
chr6	28080086	28081743	ZNF143_conserved_1203	28080568	28089563	ENSG00000197279.5	ZNF165	+	protein_coding	ENST00000377325.2	protein_coding	1	346	1	0	0
chr6	30344333	30345676	ZNF143_conserved_1204	30345156	30346857	ENSG00000241370.6	RPP21	+	protein_coding	ENST00000442966.7	protein_coding	1	152	1	1	1
chr6	30719651	30720568	ZNF143_conserved_1205	30720352	30725422	ENSG00000196230.14	TUBB	+	protein_coding	ENST00000327892.13	protein_coding	1	243	1	1	1
chr6	30907345	30908977	ZNF143_conserved_1206	30908207	30914106	ENSG00000213780.11	GTF2H4	+	protein_coding	ENST00000259895.9	protein_coding	1	46	1	1	1
chr6	31664808	31666873	ZNF143_conserved_1207	31661228	31664997	ENSG00000204438.11	GPANK1	-	protein_coding	ENST00000375896.9	protein_coding	1	843	1	1	1
chr6	31664808	31666873	ZNF143_conserved_1207	31666080	31670067	ENSG00000204435.15	CSNK2B	+	protein_coding	ENST00000375882.7	protein_coding	1	240	1	1	1
chr6	31664808	31666873	ZNF143_conserved_1207	31666820	31672346	ENSG00000263020.6	ENSG00000263020	+	protein_coding	ENST00000617558.2	protein_coding	1	980	1	1	1
chr6	31834091	31835386	ZNF143_conserved_1208	31834608	31839761	ENSG00000204387.14	SNHG32	+	lncRNA	ENST00000375640.7	lncRNA	1	130	0	1	0
chr6	31897317	31899069	ZNF143_conserved_1209	31879759	31897698	ENSG00000204371.12	EHMT2	-	protein_coding	ENST00000375537.9	protein_coding	1	495	1	1	1
chr6	31897317	31899069	ZNF143_conserved_1209	31897785	31945521	ENSG00000166278.16	C2	+	protein_coding	ENST00000469372.5	protein_coding	2	408	0	0	0
chr6	32127687	32128873	ZNF143_conserved_1210	32115264	32128253	ENSG00000213676.13	ATF6B	-	protein_coding	ENST00000375201.8	protein_coding	1	27	0	1	0
chr6	33199767	33201058	ZNF143_conserved_1211	33193588	33200614	ENSG00000204231.11	RXRB	-	protein_coding	ENST00000374685.8	protein_coding	1	202	0	0	0
chr6	33199767	33201058	ZNF143_conserved_1211	33200826	33204439	ENSG00000112473.19	SLC39A7	+	protein_coding	ENST00000374675.7	protein_coding	1	414	1	0	0
chr6	33288458	33290177	ZNF143_conserved_1212	33279108	33289239	ENSG00000227057.10	WDR46	-	protein_coding	ENST00000374617.9	protein_coding	1	78	0	0	0
chr6	33288458	33290177	ZNF143_conserved_1212	33289302	33290933	ENSG00000204220.12	PFDN6	+	protein_coding	ENST00000395131.5	protein_coding	1	15	1	1	1
chr6	36442474	36443643	ZNF143_conserved_1214	36390551	36442854	ENSG00000179165.12	PXT1	-	protein_coding	ENST00000454782.3	protein_coding	1	204	0	0	0
chr6	36442474	36443643	ZNF143_conserved_1214	36443028	36490377	ENSG00000112078.14	KCTD20	+	protein_coding	ENST00000449081.6	protein_coding	1	30	1	0	0
chr6	38702527	38703692	ZNF143_conserved_1215	38675925	38703145	ENSG00000124767.7	GLO1	-	protein_coding	ENST00000373365.5	protein_coding	1	36	0	1	0
chr6	41733574	41736295	ZNF143_conserved_1216	41683978	41735060	ENSG00000112561.19	TFEB	-	protein_coding	ENST00000230323.8	protein_coding	1	126	1	1	1
chr6	42049386	42051063	ZNF143_conserved_1217	41934956	42048968	ENSG00000112576.13	CCND3	-	protein_coding	ENST00000372988.8	protein_coding	1	1256	0	0	0
chr6	42049386	42051063	ZNF143_conserved_1217	42050513	42057789	ENSG00000137413.17	TAF8	+	protein_coding	ENST00000372978.7	protein_coding	1	289	1	1	1
chr6	42563075	42564912	ZNF143_conserved_1218	42564029	42693505	ENSG00000024048.11	UBR2	+	protein_coding	ENST00000372899.6	protein_coding	1	36	1	1	1
chr6	42879015	42880322	ZNF143_conserved_1219	42879682	42889925	ENSG00000146223.16	RPL7L1	+	protein_coding	ENST00000304734.9	protein_coding	1	14	0	0	0
chr6	43013479	43014825	ZNF143_conserved_1220	43011143	43013946	ENSG00000124733.5	MEA1	-	protein_coding	ENST00000244711.4	protein_coding	1	206	1	0	0
chr6	43013479	43014825	ZNF143_conserved_1220	43014103	43021298	ENSG00000124702.19	KLHDC3	+	protein_coding	ENST00000244670.12	protein_coding	1	49	1	1	1
chr6	43477195	43478143	ZNF143_conserved_1222	43477523	43506556	ENSG00000137221.14	TJAP1	+	protein_coding	ENST00000372445.9	protein_coding	1	146	1	0	0
chr6	43628460	43630647	ZNF143_conserved_1223	43620494	43629264	ENSG00000172432.19	GTPBP2	-	protein_coding	ENST00000307126.10	protein_coding	1	289	1	1	1
chr6	43635294	43636655	ZNF143_conserved_1224	43635840	43640941	ENSG00000124688.14	MAD2L1BP	+	protein_coding	ENST00000372171.5	protein_coding	1	134	1	0	0
chr6	44133163	44134884	ZNF143_conserved_1225	44135033	44155519	ENSG00000137216.19	TMEM63B	+	protein_coding	ENST00000371893.6	protein_coding	1	1010	1	0	0
chr6	52283916	52285613	ZNF143_conserved_1226	52264015	52284742	ENSG00000112118.20	MCM3	-	protein_coding	ENST00000596288.7	protein_coding	1	22	1	1	1
chr6	52994653	52996343	ZNF143_conserved_1227	52977953	52995284	ENSG00000170899.11	GSTA4	-	protein_coding	ENST00000370963.9	protein_coding	1	214	1	0	0
chr6	53064250	53065872	ZNF143_conserved_1228	53064998	53097888	ENSG00000112146.17	FBXO9	+	protein_coding	ENST00000370939.7	protein_coding	1	63	1	1	1
chr6	57046046	57046929	ZNF143_conserved_1229	57046693	57055225	ENSG00000168116.14	KIAA1586	+	protein_coding	ENST00000370733.5	protein_coding	1	206	1	0	0
chr6	57089543	57090445	ZNF143_conserved_1230	57090030	57170201	ENSG00000112200.17	ZNF451	+	protein_coding	ENST00000357489.7	protein_coding	1	36	1	1	1
chr6	73520089	73522134	ZNF143_conserved_1232	73515750	73521032	ENSG00000156508.19	EEF1A1	-	protein_coding	ENST00000309268.11	protein_coding	1	79	0	0	0
chr6	78867052	78868142	ZNF143_conserved_1233	78867551	78903102	ENSG00000146243.14	IRAK1BP1	+	protein_coding	ENST00000369940.7	protein_coding	1	46	1	0	0
chr6	83067181	83068398	ZNF143_conserved_1234	82892390	83065841	ENSG00000118420.17	UBE3D	-	protein_coding	ENST00000369747.8	protein_coding	1	1948	1	0	0
chr6	83067181	83068398	ZNF143_conserved_1234	83067671	83168471	ENSG00000083097.15	DOP1A	+	protein_coding	ENST00000349129.7	protein_coding	1	118	1	0	0
