chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	rpkm	cpm	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr7	44384146	44384913	ZFP143_peak_2686	44384604	44386121	ENSMUSG00000030731.13	Syt3	+	protein_coding	ENSMUST00000130844.2	protein_coding	2	75	0.13324643370091874	0.2021348399242937	1	1	1
chr7	44467670	44468291	ZFP143_peak_2687	44467980	44471652	ENSMUSG00000038695.13	Josd2	+	protein_coding	ENSMUST00000035844.10	protein_coding	1	0	0.18599520486478444	0.6829743922634884	1	1	1
chr7	44709320	44709604	ZFP143_peak_2690	44708742	44719834	ENSMUSG00000066500.5	Izumo2	+	protein_coding	ENSMUST00000085422.3	protein_coding	1	720	0.024170787851827254	0.2681023788524679	1	1	1
chr7	44748344	44748707	ZFP143_peak_2691	44731491	44748617	ENSMUSG00000048012.19	Zfp473	-	protein_coding	ENSMUST00000060270.12	protein_coding	1	92	0.34558983835418267	5.918571571653732	1	1	1
chr7	44748344	44748707	ZFP143_peak_2691	44748413	44777515	ENSMUSG00000002205.16	Vrk3	+	protein_coding	ENSMUST00000002275.14	protein_coding	1	112	0.5691995188029818	16.56484439620438	0	0	0
chr7	44869792	44870388	ZFP143_peak_2692	44863068	44869788	ENSMUSG00000038502.17	Ptov1	-	protein_coding	ENSMUST00000046575.16	protein_coding	1	302	1.1340529741636287	7.620835986379586	0	0	0
chr7	44986203	44986850	ZFP143_peak_2693	44975989	44986492	ENSMUSG00000109324.2	Prmt1	-	protein_coding	ENSMUST00000207370.1	protein_coding	1	34	3.5750938919807407	37.54921114747372	0	0	0
chr7	44986203	44986850	ZFP143_peak_2693	44986927	44994597	ENSMUSG00000087138.1	Gm15545	+	antisense	ENSMUST00000150613.1	antisense	1	401	0.3624717875271133	2.7801586103329585	1	0	0
chr7	44997014	44997889	ZFP143_peak_2694	44991222	44997579	ENSMUSG00000003190.12	Bcl2l12	-	protein_coding	ENSMUST00000003290.11	protein_coding	1	128	0.6336343587140196	4.028013618345023	1	1	1
chr7	44997014	44997889	ZFP143_peak_2694	44997648	45002848	ENSMUSG00000003184.15	Irf3	+	protein_coding	ENSMUST00000003284.15	protein_coding	1	197	0.4372144501725172	2.2735151408970893	1	1	1
chr7	45015926	45016658	ZFP143_peak_2696	45002948	45016363	ENSMUSG00000038406.17	Scaf1	-	protein_coding	ENSMUST00000085383.10	protein_coding	1	71	0.9489091122831667	12.72961574127868	1	1	1
chr7	45015926	45016658	ZFP143_peak_2696	45017961	45021647	ENSMUSG00000038387.9	Rras	+	protein_coding	ENSMUST00000044111.9	protein_coding	1	1669	0.20677075529147204	0.7621570040043659	1	1	1
chr7	45053235	45053574	ZFP143_peak_2697	45027563	45052881	ENSMUSG00000046574.8	Prr12	-	protein_coding	ENSMUST00000057293.7	protein_coding	5	523	1.5071836384117594	38.15887535730893	1	0	0
chr7	45062383	45062924	ZFP143_peak_2698	45053584	45062677	ENSMUSG00000007837.11	Prrg2	-	protein_coding	ENSMUST00000210690.1	protein_coding	1	24	0.17755042121896839	1.6144659801440797	0	1	0
chr7	45062383	45062924	ZFP143_peak_2698	45062456	45078210	ENSMUSG00000003421.13	Nosip	+	protein_coding	ENSMUST00000003513.10	protein_coding	1	197	0.9662130102000616	15.22171976269177	1	1	1
chr7	45092238	45092493	ZFP143_peak_2699	45082913	45092221	ENSMUSG00000019539.11	Rcn3	-	protein_coding	ENSMUST00000211352.1	protein_coding	1	144	0.11507918546974727	1.0711570583524077	1	1	1
chr7	45123142	45123533	ZFP143_peak_2700	45122379	45124439	ENSMUSG00000003429.11	Rps11	-	protein_coding	ENSMUST00000003521.9	protein_coding	1	1102	16.30838990766393	33.595283209787695	1	0	0
chr7	45154114	45154891	ZFP143_peak_2701	45140905	45154573	ENSMUSG00000007833.15	Aldh16a1	-	protein_coding	ENSMUST00000209963.1	protein_coding	1	71	1.1207408104094079	15.318285396675787	1	1	1
chr7	45154114	45154891	ZFP143_peak_2701	45154314	45160064	ENSMUSG00000003423.15	Pih1d1	+	protein_coding	ENSMUST00000085375.12	protein_coding	1	188	0.7159661405717503	4.116805308287564	0	0	0
chr7	45394981	45395770	ZFP143_peak_2704	45376453	45395742	ENSMUSG00000063511.11	Snrnp70	-	protein_coding	ENSMUST00000074575.10	protein_coding	1	367	3.687781227628128	71.13361209971896	1	0	0
chr7	45447306	45447679	ZFP143_peak_2706	45448254	45455339	ENSMUSG00000003865.16	Gys1	+	protein_coding	ENSMUST00000209640.1	protein_coding	3	762	0.5288727160920097	3.7470631935118885	1	1	1
chr7	45481343	45481917	ZFP143_peak_2709	45475630	45479931	ENSMUSG00000011382.8	Dhdh	-	protein_coding	ENSMUST00000209450.1	processed_transcript	3	1699	0.39473912808402367	1.697772989889386	1	1	1
chr7	45481343	45481917	ZFP143_peak_2709	45481877	45516247	ENSMUSG00000023467.18	Tulp2	+	protein_coding	ENSMUST00000211413.1	processed_transcript	5	247	0.03901306142258879	1.3408789210943766	1	1	1
chr7	45510417	45510913	ZFP143_peak_2711	45490458	45510406	ENSMUSG00000030824.17	Nucb1	-	protein_coding	ENSMUST00000211765.1	protein_coding	1	259	0.5468717840556055	10.90899834834122	1	1	1
chr7	45700629	45701276	ZFP143_peak_2721	45699843	45704682	ENSMUSG00000003273.14	Car11	+	protein_coding	ENSMUST00000003360.9	protein_coding	1	1109	0.08287470801190025	0.4010307120695853	1	1	1
chr7	45783390	45783989	ZFP143_peak_2724	45782932	45784467	ENSMUSG00000003271.17	Sult2b1	-	protein_coding	ENSMUST00000211779.1	processed_transcript	1	778	0.095615397106549	0.1467696345585527	0	0	0
chr7	45783390	45783989	ZFP143_peak_2724	45783738	45804144	ENSMUSG00000062044.16	Lmtk3	+	protein_coding	ENSMUST00000209617.1	protein_coding	1	49	0.22690316156905482	4.630185914978133	1	1	1
chr7	45830803	45831224	ZFP143_peak_2726	45825223	45830944	ENSMUSG00000053801.18	Grwd1	-	protein_coding	ENSMUST00000131384.2	protein_coding	1	69	2.937624471700647	16.806149602599405	1	1	1
chr7	45897545	45897881	ZFP143_peak_2728	45886845	45896714	ENSMUSG00000040231.16	Syngr4	-	protein_coding	ENSMUST00000039049.15	protein_coding	1	999	0.04327630265102389	0.42709383086295477	0	1	0
chr7	45897545	45897881	ZFP143_peak_2728	45897101	45917409	ENSMUSG00000002781.19	Tmem143	+	protein_coding	ENSMUST00000209350.1	protein_coding	1	612	0.20433885116559852	4.149713389470975	1	1	1
chr7	59228369	59228987	ZFP143_peak_2731	59228750	59289819	ENSMUSG00000025326.12	Ube3a	+	protein_coding	ENSMUST00000202945.3	protein_coding	1	72	0.3547691657672027	21.665398184237304	1	0	0
chr7	63938395	63938599	ZFP143_peak_2732	63886351	63938915	ENSMUSG00000052040.10	Klf13	-	protein_coding	ENSMUST00000063694.9	protein_coding	1	418	1.1861347600791394	62.34798752879989	1	0	0
chr7	64185329	64185704	ZFP143_peak_2733	64185555	64218735	ENSMUSG00000030523.18	Trpm1	+	protein_coding	ENSMUST00000205731.1	protein_coding	1	39	0.637358254219216	21.147546874993587	0	0	0
chr7	66060265	66060918	ZFP143_peak_2736	66060338	66074587	ENSMUSG00000030512.13	Snrpa1	+	protein_coding	ENSMUST00000153609.7	protein_coding	1	253	1.2923654468577135	18.414915252275563	0	0	0
chr7	68274248	68274526	ZFP143_peak_2737	68266339	68275098	ENSMUSG00000086628.7	Gm16157	-	antisense	ENSMUST00000135564.7	antisense	1	711	0.05368617636451212	0.4702372187767616	0	0	0
chr7	68274248	68274526	ZFP143_peak_2737	68273839	68363092	ENSMUSG00000074071.11	Fam169b	+	protein_coding	ENSMUST00000125685.8	protein_coding	1	548	0.587578013607716	52.44310044852948	1	0	0
chr7	78782793	78783537	ZFP143_peak_2741	78775236	78783089	ENSMUSG00000030612.6	Mrpl46	-	protein_coding	ENSMUST00000032841.6	protein_coding	1	76	0.9872698670485964	7.753030265932628	0	0	0
chr7	78782793	78783537	ZFP143_peak_2741	78783119	78792989	ENSMUSG00000030611.10	Mrps11	+	protein_coding	ENSMUST00000032840.4	protein_coding	1	46	0.6726541891082525	6.639096846498451	1	0	0
chr7	80245856	80246349	ZFP143_peak_2748	80247388	80260670	ENSMUSG00000045467.13	Ttll13	+	protein_coding	ENSMUST00000205270.1	protein_coding	1	1286	0.046501511960852754	0.6176330818640463	1	1	1
chr7	80860595	80861193	ZFP143_peak_2750	80860953	80875888	ENSMUSG00000038797.13	Zscan2	+	protein_coding	ENSMUST00000147125.1	protein_coding	1	59	0.10900169097110665	1.6279402546534778	1	1	1
chr7	81789015	81789518	ZFP143_peak_2752	81782182	81789478	ENSMUSG00000025102.14	3110040N11Rik	-	protein_coding	ENSMUST00000026092.8	protein_coding	1	212	0.22215406943074856	1.6208360905667416	1	1	1
chr7	81789015	81789518	ZFP143_peak_2752	81789477	81794685	ENSMUSG00000109485.1	Gm45016	+	antisense	ENSMUST00000208375.1	antisense	3	211	0.060745664387763576	0.31636342013147273	0	0	0
chr7	89941040	89941470	ZFP143_peak_2755	89917529	89941204	ENSMUSG00000062797.14	Hikeshi	-	protein_coding	ENSMUST00000153470.8	protein_coding	1	51	0.29438938098430395	6.969668594803396	0	0	0
chr7	92560986	92561808	ZFP143_peak_2757	92561149	92582294	ENSMUSG00000030613.13	Ccdc90b	+	protein_coding	ENSMUST00000032842.12	protein_coding	1	248	0.14353492155936265	3.0350459163727233	1	1	1
chr7	92741122	92741772	ZFP143_peak_2758	92734166	92741459	ENSMUSG00000074024.5	4632427E13Rik	-	bidirectional_promoter_lncRNA	ENSMUST00000147198.2	bidirectional_promoter_lncRNA	1	12	2.4171051126470986	17.627947586535292	1	1	1
chr7	92741122	92741772	ZFP143_peak_2758	92741603	92844535	ENSMUSG00000030643.14	Rab30	+	protein_coding	ENSMUST00000032879.14	protein_coding	1	156	0.10846387962707782	11.164404057774373	1	1	1
chr7	97331938	97332532	ZFP143_peak_2759	97309380	97332020	ENSMUSG00000035713.15	Usp35	-	protein_coding	ENSMUST00000139582.8	protein_coding	5	215	0.1416354334216953	3.2066262126671816	1	1	1
chr7	97331938	97332532	ZFP143_peak_2759	97332327	97350213	ENSMUSG00000044952.5	Kctd21	+	protein_coding	ENSMUST00000054107.5	protein_coding	1	92	0.06974661641395655	1.2474879811800268	1	1	1
chr7	97480811	97481266	ZFP143_peak_2760	97480956	97541394	ENSMUSG00000025133.9	Ints4	+	protein_coding	ENSMUST00000026126.9	protein_coding	1	82	0.4351486410740345	26.299513569232502	1	1	1
chr7	98656316	98656979	ZFP143_peak_2761	98602585	98656595	ENSMUSG00000035401.9	Emsy	-	protein_coding	ENSMUST00000206619.1	protein_coding	1	52	0.32725420703911945	17.674999722182843	1	1	1
chr7	98702863	98703359	ZFP143_peak_2762	98682336	98702928	ENSMUSG00000086477.3	Gm15506	-	transcribed_unitary_pseudogene	ENSMUST00000148776.1	processed_transcript	1	183	0.14415560163732602	2.968452148915817	1	0	0
chr7	98702863	98703359	ZFP143_peak_2762	98703103	98718062	ENSMUSG00000030753.15	Thap12	+	protein_coding	ENSMUST00000033009.15	protein_coding	1	8	0.7134492492750428	10.672487319905366	0	0	0
chr7	99483496	99483904	ZFP143_peak_2764	99477896	99483738	ENSMUSG00000030744.13	Rps3	-	protein_coding	ENSMUST00000032998.12	protein_coding	1	38	18.495782752761265	108.0523628416313	0	1	0
chr7	99858732	99859236	ZFP143_peak_2765	99837569	99858977	ENSMUSG00000035227.7	Spcs2	-	protein_coding	ENSMUST00000036274.7	protein_coding	1	7	1.0330135562077365	22.114754211295224	1	1	1
chr7	99858732	99859236	ZFP143_peak_2765	99859116	99917822	ENSMUSG00000035211.9	Xrra1	+	protein_coding	ENSMUST00000036155.9	protein_coding	1	132	0.003415585392205101	0.20051535603479265	1	0	0
chr7	100227027	100227515	ZFP143_peak_2766	100227394	100278867	ENSMUSG00000030729.17	Pgm2l1	+	protein_coding	ENSMUST00000084935.10	protein_coding	1	123	0.06070606019739848	3.1247230365406917	0	1	0
chr7	100371823	100372501	ZFP143_peak_2767	100326737	100372307	ENSMUSG00000030718.9	Ppme1	-	protein_coding	ENSMUST00000032963.9	protein_coding	1	145	0.23150744554352962	10.549794293418646	1	1	1
chr7	100371823	100372501	ZFP143_peak_2767	100372233	100470150	ENSMUSG00000047248.20	C2cd3	+	protein_coding	ENSMUST00000051777.14	protein_coding	5	71	0.20273997393097437	19.851690027399215	1	0	0
chr7	100514674	100515007	ZFP143_peak_2768	100501716	100514960	ENSMUSG00000030708.14	Dnajb13	-	protein_coding	ENSMUST00000207405.1	protein_coding	1	120	0.05316966621778578	0.7041790593883548	1	1	1
chr7	100582647	100583277	ZFP143_peak_2769	100545751	100583102	ENSMUSG00000030706.17	Mrpl48	-	protein_coding	ENSMUST00000150042.7	protein_coding	1	140	0.22358090384262716	8.350970339425967	1	0	0
chr7	100658322	100658695	ZFP143_peak_2770	100643900	100658456	ENSMUSG00000030701.17	Plekhb1	-	protein_coding	ENSMUST00000107044.9	protein_coding	1	52	0.03615200966414088	0.5262286526712346	1	1	1
chr7	100706098	100706794	ZFP143_peak_2771	100706635	100841381	ENSMUSG00000029461.17	Fam168a	+	protein_coding	ENSMUST00000107042.8	protein_coding	1	189	0.2941142514808719	39.63071893004157	1	1	1
chr7	101377648	101378178	ZFP143_peak_2773	101378190	101411744	ENSMUSG00000032812.18	Arap1	+	protein_coding	ENSMUST00000084895.11	protein_coding	1	277	0.3657320271442608	12.271772438798527	1	0	0
chr7	101663394	101664100	ZFP143_peak_2775	101663773	101795506	ENSMUSG00000001829.17	Clpb	+	protein_coding	ENSMUST00000209579.1	protein_coding	1	26	0.5427296742016692	71.49540817160849	1	1	1
chr7	101896409	101896698	ZFP143_peak_2776	101896417	101901849	ENSMUSG00000030649.18	Anapc15	+	protein_coding	ENSMUST00000144207.8	protein_coding	1	136	1.6238382096482582	8.82068915480934	1	0	0
chr7	101933650	101934142	ZFP143_peak_2777	101912990	101933857	ENSMUSG00000064307.13	Lrrc51	-	protein_coding	ENSMUST00000078448.10	protein_coding	1	39	0.09490309573067623	1.980342898612021	1	1	1
chr7	101933650	101934142	ZFP143_peak_2777	101934111	101999689	ENSMUSG00000066306.13	Numa1	+	protein_coding	ENSMUST00000209639.1	protein_coding	1	215	0.5639111071135854	36.9801625822947	0	0	0
chr7	102065190	102065795	ZFP143_peak_2778	102019152	102065469	ENSMUSG00000070426.12	Rnf121	-	protein_coding	ENSMUST00000089052.10	protein_coding	1	23	0.43824413047535143	20.298153391226855	1	0	0
chr7	102065190	102065795	ZFP143_peak_2778	102065511	102083762	ENSMUSG00000099481.6	Xndc1	+	protein_coding	ENSMUST00000106950.7	protein_coding	1	19	0.679677161518145	12.404787874867665	1	1	1
chr7	105811149	105811489	ZFP143_peak_2779	105803206	105811099	ENSMUSG00000030879.10	Mrpl17	-	protein_coding	ENSMUST00000124482.2	protein_coding	1	220	1.918383770085749	15.141803097286816	1	1	1
chr7	110017998	110018390	ZFP143_peak_2782	110018274	110056609	ENSMUSG00000066232.4	Ipo7	+	protein_coding	ENSMUST00000084731.4	protein_coding	1	80	2.3415589858176658	89.76366372132021	1	1	1
chr7	111122254	111123116	ZFP143_peak_2787	111117673	111122675	ENSMUSG00000110424.1	1700012D14Rik	-	processed_transcript	ENSMUST00000209959.1	lincRNA	1	10	0.3465504172099999	1.7334451868844196	1	0	0
chr7	116092969	116093631	ZFP143_peak_2789	116093301	116105210	ENSMUSG00000030663.12	1110004F10Rik	+	protein_coding	ENSMUST00000032899.11	protein_coding	1	1	0.5723973655540795	6.816680226383534	1	1	1
chr7	116263302	116263572	ZFP143_peak_2790	116181244	116264428	ENSMUSG00000045659.18	Plekha7	-	protein_coding	ENSMUST00000205446.1	processed_transcript	5	991	0.5804561383328797	48.28466341108226	1	0	0
chr7	116334107	116334528	ZFP143_peak_2791	116331505	116334195	ENSMUSG00000090862.3	Rps13	-	protein_coding	ENSMUST00000170953.2	protein_coding	1	122	12.601117844313876	33.89700700120433	0	0	0
chr7	116334107	116334528	ZFP143_peak_2791	116334255	116335136	ENSMUSG00000108738.1	Gm44777	+	antisense	ENSMUST00000206930.1	antisense	3	62	1.4517999774922035	1.2790357801706314	1	1	1
chr7	118115746	118116331	ZFP143_peak_2792	118104372	118116188	ENSMUSG00000008683.16	Rps15a	-	protein_coding	ENSMUST00000131374.7	protein_coding	1	150	14.269697517309272	168.61074586452634	1	0	0
chr7	118129377	118129840	ZFP143_peak_2793	118118891	118129662	ENSMUSG00000030654.9	Arl6ip1	-	protein_coding	ENSMUST00000032888.9	protein_coding	1	54	2.987264616395678	32.17582718319785	1	0	0
chr7	118243474	118244324	ZFP143_peak_2794	118200696	118243670	ENSMUSG00000030655.15	Smg1	-	protein_coding	ENSMUST00000179047.2	protein_coding	5	229	0.6040390110423299	25.957972460533085	1	0	0
chr7	118712219	118712692	ZFP143_peak_2795	118712552	118737024	ENSMUSG00000033904.16	Ccp110	+	protein_coding	ENSMUST00000106557.7	protein_coding	1	97	0.32855747900963417	8.040458626323767	1	1	1
chr7	118823673	118823880	ZFP143_peak_2797	118824575	118841299	ENSMUSG00000030982.19	Vps35l	+	protein_coding	ENSMUST00000175952.1	processed_transcript	3	799	0.4389802108010017	7.3415050454359525	1	0	0
chr7	120635030	120635523	ZFP143_peak_2798	120635176	120659524	ENSMUSG00000030884.12	Uqcrc2	+	protein_coding	ENSMUST00000033176.6	protein_coding	1	100	0.8603760207235756	20.948435352577615	1	0	0
chr7	120917581	120917923	ZFP143_peak_2799	120917744	120945821	ENSMUSG00000030880.14	Polr3e	+	protein_coding	ENSMUST00000207481.1	protein_coding	1	8	1.4441868251697139	40.54843349029006	0	0	0
chr7	122066873	122067637	ZFP143_peak_2800	122038821	122067263	ENSMUSG00000030871.11	Ears2	-	protein_coding	ENSMUST00000033159.3	protein_coding	1	8	0.4521678350247612	12.860557563774258	0	0	0
chr7	122066873	122067637	ZFP143_peak_2800	122067175	122082194	ENSMUSG00000030870.12	Ubfd1	+	protein_coding	ENSMUST00000033158.5	protein_coding	1	80	1.0396384299825436	15.614329579907821	1	0	0
chr7	122101460	122102051	ZFP143_peak_2801	122090056	122101851	ENSMUSG00000030869.11	Ndufab1	-	protein_coding	ENSMUST00000123296.7	protein_coding	1	96	1.3476377982090968	15.895387829876297	0	0	0
chr7	122159070	122159619	ZFP143_peak_2802	122139008	122159401	ENSMUSG00000086942.1	Gm15489	-	antisense	ENSMUST00000132811.1	antisense	1	57	0.10179863438163114	2.075979550944604	0	1	0
chr7	122159070	122159619	ZFP143_peak_2802	122159439	122169873	ENSMUSG00000030867.7	Plk1	+	protein_coding	ENSMUST00000033154.7	protein_coding	1	95	2.303220872526229	24.031806583938675	1	0	0
chr7	123377652	123378098	ZFP143_peak_2804	123377982	123430358	ENSMUSG00000030763.7	Lcmt1	+	protein_coding	ENSMUST00000033025.6	protein_coding	1	107	0.44030273419407184	23.061296006148705	1	1	1
chr7	123500364	123500702	ZFP143_peak_2805	123475384	123500449	ENSMUSG00000030757.13	Zkscan2	-	protein_coding	ENSMUST00000042470.13	protein_coding	1	84	0.029815377909521705	0.7473224473021616	1	0	0
chr7	126396883	126397427	ZFP143_peak_2807	126382854	126396737	ENSMUSG00000030722.7	Nfatc2ip	-	protein_coding	ENSMUST00000075671.4	protein_coding	1	418	3.3138658611619523	46.00639975051138	1	1	1
chr7	126486839	126487500	ZFP143_peak_2808	126487361	126490727	ENSMUSG00000073838.10	Tufm	+	protein_coding	ENSMUST00000098048.5	protein_coding	1	192	1.4741563043198282	4.962010120340542	1	1	1
chr7	126566161	126566720	ZFP143_peak_2809	126546455	126566411	ENSMUSG00000030738.11	Eif3c	-	protein_coding	ENSMUST00000032992.6	protein_coding	1	29	2.3129390535295142	46.15701175223498	0	0	0
chr7	126649038	126649571	ZFP143_peak_2811	126649309	126672925	ENSMUSG00000030714.14	Sgf29	+	protein_coding	ENSMUST00000032956.9	protein_coding	1	5	0.5278444057724132	12.465573486721308	1	1	1
chr7	126780172	126781038	ZFP143_peak_2812	126781483	126785560	ENSMUSG00000030699.16	Tbx6	+	protein_coding	ENSMUST00000094037.4	protein_coding	1	878	0.05068095775343629	0.20662626476075976	1	1	1
chr7	126791987	126792467	ZFP143_peak_2813	126785868	126792340	ENSMUSG00000030697.7	Ppp4c	-	protein_coding	ENSMUST00000206570.1	protein_coding	1	113	3.7170298587259856	24.05661724567458	1	0	0
chr7	126861705	126862081	ZFP143_peak_2814	126851585	126861838	ENSMUSG00000030689.15	Ino80e	-	protein_coding	ENSMUST00000106343.2	protein_coding	1	55	2.6535788744086557	27.207144199311948	0	0	0
chr7	126861705	126862081	ZFP143_peak_2814	126861972	126865377	ENSMUSG00000042606.9	Hirip3	+	protein_coding	ENSMUST00000037248.9	protein_coding	1	79	1.9453753562700595	6.624003088099552	1	1	1
chr7	127091240	127091732	ZFP143_peak_2815	127091359	127093986	ENSMUSG00000045165.6	AI467606	+	protein_coding	ENSMUST00000056288.6	protein_coding	1	127	0.9422880773219217	2.4753907791246883	1	0	0
chr7	127309984	127310206	ZFP143_peak_2817	127309518	127335137	ENSMUSG00000030830.18	Itgal	+	protein_coding	ENSMUST00000118405.1	protein_coding	1	577	0.050314683836384426	1.2890118852043326	1	0	0
chr7	127511754	127512273	ZFP143_peak_2818	127512002	127522837	ENSMUSG00000053877.12	Srcap	+	protein_coding	ENSMUST00000189136.6	protein_coding	1	11	2.208505110325	23.929152870371375	1	1	1
chr7	127712993	127713501	ZFP143_peak_2821	127712736	127718192	ENSMUSG00000042340.6	Ctf1	+	protein_coding	ENSMUST00000047393.6	protein_coding	1	511	0.13036715972783924	0.711283223475091	1	1	1
chr7	127745065	127746395	ZFP143_peak_2822	127745201	127768927	ENSMUSG00000030811.14	Fbxl19	+	protein_coding	ENSMUST00000186207.6	protein_coding	1	529	1.059638766620572	25.14098937683969	1	1	1
chr7	127824548	127824830	ZFP143_peak_2825	127803900	127824549	ENSMUSG00000030806.6	Stx1b	-	protein_coding	ENSMUST00000106267.4	protein_coding	1	140	0.062268047722666	1.2857729174253305	1	1	1
chr7	127842378	127842824	ZFP143_peak_2826	127841968	127849000	ENSMUSG00000030805.14	Stx4a	+	protein_coding	ENSMUST00000121705.7	protein_coding	1	633	0.46763674113457465	3.2884215636583294	0	0	0
chr7	127895518	127896014	ZFP143_peak_2827	127893063	127895617	ENSMUSG00000096145.2	Vkorc1	-	protein_coding	ENSMUST00000033074.7	protein_coding	1	149	0.23904812755572047	0.6105289177773101	1	1	1
chr7	127903789	127904397	ZFP143_peak_2828	127904082	127910221	ENSMUSG00000030802.14	Bckdk	+	protein_coding	ENSMUST00000071056.13	protein_coding	1	11	0.8932217212051825	5.483488146478615	1	1	1
chr7	127993541	127993988	ZFP143_peak_2829	127989708	127993867	ENSMUSG00000030793.4	Pycard	-	protein_coding	ENSMUST00000033056.4	protein_coding	1	103	0.30405584282290554	1.264568250300464	1	0	0
chr7	128237707	128238169	ZFP143_peak_2832	128237357	128245100	ENSMUSG00000042178.6	Armc5	+	protein_coding	ENSMUST00000044660.5	protein_coding	1	581	0.4819658543171441	3.7318616099776474	1	1	1
chr7	128461335	128462077	ZFP143_peak_2833	128441403	128461673	ENSMUSG00000030846.15	Tial1	-	protein_coding	ENSMUST00000106228.7	protein_coding	1	33	0.9641029352562973	19.542366497645148	1	1	1
chr7	128461335	128462077	ZFP143_peak_2833	128462068	128475571	ENSMUSG00000108668.1	Gm32816	+	processed_transcript	ENSMUST00000206497.1	lincRNA	5	362	0.1653695099039882	2.2329844922335527	1	1	1
chr7	130519176	130519770	ZFP143_peak_2834	130391493	130519530	ENSMUSG00000030850.17	Ate1	-	protein_coding	ENSMUST00000035458.14	protein_coding	1	57	0.30066099814931524	38.49573222004388	1	0	0
chr7	130865378	130866270	ZFP143_peak_2836	130861285	130866330	ENSMUSG00000086108.2	Gm5602	-	antisense	ENSMUST00000146366.2	antisense	1	506	0.02909209802944553	0.1467696345585527	1	1	1
chr7	130865378	130866270	ZFP143_peak_2836	130865898	130912068	ENSMUSG00000040268.17	Plekha1	+	protein_coding	ENSMUST00000075181.10	protein_coding	1	74	0.42141913798174035	19.45692160061695	1	1	1
chr7	131559840	131560318	ZFP143_peak_2837	131560222	131571892	ENSMUSG00000066979.6	Bub3	+	protein_coding	ENSMUST00000084502.6	protein_coding	1	143	2.396946707133731	27.97236807225064	1	1	1
chr7	132610436	132610869	ZFP143_peak_2838	132610639	132706420	ENSMUSG00000030946.13	Lhpp	+	protein_coding	ENSMUST00000033241.5	protein_coding	1	13	0.22498524384509716	21.54931164072725	1	1	1
chr7	132858922	132859576	ZFP143_peak_2839	132859244	132881309	ENSMUSG00000030965.19	Abraxas2	+	protein_coding	ENSMUST00000106161.7	protein_coding	1	5	0.5963508013864712	13.158480432592487	1	1	1
chr7	133760032	133760530	ZFP143_peak_2841	133748864	133759829	ENSMUSG00000030986.13	Dhx32	-	protein_coding	ENSMUST00000149876.1	protein_coding	2	452	0.6822438202531447	7.480803489075732	0	0	0
chr7	138846065	138846488	ZFP143_peak_2844	138835823	138846273	ENSMUSG00000041775.7	Mapk1ip1	-	protein_coding	ENSMUST00000119664.1	protein_coding	1	3	0.4414351981552491	4.612997820722353	0	0	0
chr7	138846065	138846488	ZFP143_peak_2844	138846359	138883057	ENSMUSG00000041769.13	Ppp2r2d	+	protein_coding	ENSMUST00000041097.12	protein_coding	1	83	1.7780254692734263	65.24997867139619	1	0	0
chr7	140137466	140137732	ZFP143_peak_2845	140137564	140150786	ENSMUSG00000039018.15	Mtg1	+	protein_coding	ENSMUST00000036977.8	protein_coding	1	35	0.3021363133765631	3.994846335464917	1	0	0
chr7	140857124	140857511	ZFP143_peak_2847	140853394	140857109	ENSMUSG00000025484.9	Bet1l	-	protein_coding	ENSMUST00000026557.9	protein_coding	1	208	1.374839111128299	5.10752729784163	0	0	0
chr7	140857124	140857511	ZFP143_peak_2847	140856957	140863730	ENSMUSG00000025485.13	Ric8a	+	protein_coding	ENSMUST00000026558.6	protein_coding	1	360	1.223472424769125	8.286578732961283	1	0	0
chr7	140882114	140882604	ZFP143_peak_2848	140863670	140882309	ENSMUSG00000025486.17	Sirt3	-	protein_coding	ENSMUST00000026559.13	protein_coding	1	50	0.3732400101305183	6.95682054882273	1	0	0
chr7	140882114	140882604	ZFP143_peak_2848	140881968	140898642	ENSMUSG00000025487.15	Psmd13	+	protein_coding	ENSMUST00000026560.13	protein_coding	1	391	0.8042383092933043	13.409869569156555	1	0	0
chr7	141096612	141096859	ZFP143_peak_2850	141093280	141096688	ENSMUSG00000025494.8	Sigirr	-	protein_coding	ENSMUST00000209199.1	protein_coding	3	47	0.33187021377776255	1.1310136885546147	0	0	0
chr7	141119536	141119809	ZFP143_peak_2851	141101212	141117806	ENSMUSG00000054662.8	Ano9	-	protein_coding	ENSMUST00000067836.8	protein_coding	5	1866	0.4654439437627398	7.723576802798904	1	1	1
chr7	141131052	141131547	ZFP143_peak_2852	141131286	141157606	ENSMUSG00000025495.15	Ptdss2	+	protein_coding	ENSMUST00000026568.9	protein_coding	1	13	0.8227554862497543	21.654924398093534	1	1	1
chr7	141327996	141328647	ZFP143_peak_2853	141297180	141327672	ENSMUSG00000058886.9	Deaf1	-	protein_coding	ENSMUST00000080553.8	protein_coding	1	649	1.0980480407355784	33.48168085810925	1	0	0
chr7	141327996	141328647	ZFP143_peak_2853	141328160	141333327	ENSMUSG00000025505.16	Tmem80	+	protein_coding	ENSMUST00000128649.1	processed_transcript	1	161	0.05917574735224301	0.3057610865690396	0	0	0
