NAME	NES_2H	FDR_2H	NES_6H	FDR_6H	NES_24H	FDR_24H
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_PROCESS	-0.68088305	1.0	-0.962466	1.0	-1.0452543	0.98653376
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	-0.68086076	1.0	0.9800736	0.9768453	1.3844672	0.2758824
GOBP_COPULATION	-0.68064445	1.0	1.6024098	0.73003066	1.738802	0.0876384
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	-0.68061084	1.0	-0.6484566	1.0	1.3228576	0.33475736
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	-0.6805107	1.0	-0.5681823	1.0	0.76420355	0.94792736
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	-0.6804008	1.0	-0.6142805	1.0	0.72840446	0.96372706
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	-0.68022144	1.0	-0.6863223	1.0	1.0967691	0.5819191
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	-0.68017715	1.0	-0.63595915	1.0	1.5627718	0.14850193
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	-0.6800744	1.0	0.6612437	1.0	1.4988652	0.19437182
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	-0.67939645	1.0	1.131543	0.9170422	1.363499	0.29571888
GOBP_RHYTHMIC_PROCESS	-0.679346	1.0	0.94744104	0.9847548	1.3099569	0.34687674
GOBP_MDA_5_SIGNALING_PATHWAY	-0.6791782	1.0	1.0504159	0.9575233	-0.91120696	1.0
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	-0.67917556	1.0	-0.73144025	1.0	1.3384299	0.31868154
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	-0.6789529	1.0	0.7826394	1.0	1.3890865	0.27128232
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	-0.67885756	1.0	0.6041665	1.0	1.4332033	0.23647949
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	-0.67777014	1.0	-0.6184239	1.0	-0.72263116	1.0
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	-0.67765003	1.0	1.0480874	0.9576254	1.4903048	0.19961622
GOBP_N_TERMINAL_PROTEIN_LIPIDATION	-0.6773343	1.0	0.7493262	1.0	-0.81047285	1.0
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY	-0.6761305	1.0	-0.65049285	1.0	0.7206959	0.965836
GOBP_INOSITOL_METABOLIC_PROCESS	-0.67530787	1.0	-0.6914869	1.0	-1.2728986	0.8576152
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	-0.6752786	1.0	-0.824619	1.0	1.4286884	0.23986691
GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION	-0.67526275	1.0	-0.866752	1.0	-0.61441255	1.0
GOBP_ANIMAL_ORGAN_MATURATION	-0.67522955	1.0	-0.9356086	1.0	1.1855335	0.4726859
GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	-0.6751549	1.0	-0.5912975	1.0	-0.559547	1.0
GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	-0.6748498	1.0	1.1158825	0.93141335	0.77501374	0.9406511
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	-0.67479503	1.0	-0.5693375	1.0	1.1041836	0.5720321
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.6747773	1.0	0.8445591	1.0	0.8855324	0.85307586
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	-0.67449087	1.0	0.86142766	0.9994547	1.2310926	0.4224846
GOBP_STARTLE_RESPONSE	-0.674028	1.0	1.2796147	0.82799363	1.4579539	0.22267035
GOBP_REVERSIBLE_DIFFERENTIATION	-0.6738696	1.0	-0.5862066	1.0	-1.1207715	0.932304
GOBP_SPERMIDINE_METABOLIC_PROCESS	-0.67386234	1.0	-0.7330374	1.0	-0.5744733	1.0
GOBP_PROLACTIN_SECRETION	-0.67384493	1.0	1.2606679	0.83761096	1.606989	0.13313998
GOBP_PROTEIN_DEPHOSPHORYLATION	-0.67362946	1.0	-0.6362481	1.0	1.0451396	0.6488739
GOBP_REGULATION_OF_HEART_CONTRACTION	-0.6734123	1.0	1.2314544	0.87222326	1.7565062	0.08976166
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	-0.6731974	1.0	-0.73292994	1.0	-0.56445074	1.0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	-0.67315245	1.0	-0.7700324	1.0	1.0539619	0.6375552
GOBP_ENDOSOME_ORGANIZATION	-0.6729597	1.0	-0.918827	1.0	-0.44376603	1.0
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	-0.6726698	1.0	0.7537833	1.0	1.436187	0.23500125
GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	-0.6726068	1.0	1.048061	0.9570812	1.1433394	0.52233285
GOBP_PLATELET_MORPHOGENESIS	-0.6725042	1.0	-1.1181196	1.0	-1.4150285	0.7712628
GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	-0.6717633	1.0	-0.58766484	1.0	-0.5593992	1.0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	-0.6713558	1.0	-0.96921563	1.0	-0.8085774	1.0
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	-0.6712774	1.0	-0.6078694	1.0	-0.8018257	1.0
GOBP_PROTEIN_POLYGLUTAMYLATION	-0.67124534	1.0	0.58781695	1.0	0.84029365	0.89539415
GOBP_IMP_METABOLIC_PROCESS	-0.6712405	1.0	-0.81754625	1.0	1.1812632	0.47765553
GOBP_NEUTROPHIL_DIFFERENTIATION	-0.6708088	1.0	-1.13977	1.0	0.9139178	0.82334054
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	-0.67076796	1.0	-0.72030354	1.0	-0.9345536	1.0
GOBP_UREA_TRANSMEMBRANE_TRANSPORT	-0.6705044	1.0	0.46141347	0.99998474	1.3014191	0.35406464
GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM	-0.6696981	1.0	0.7914364	1.0	1.0044111	0.70593154
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS_OF_NEUROTRANSMITTER	-0.6688828	1.0	-0.7876149	1.0	0.7257355	0.9642984
GOBP_SATELLITE_CELL_ACTIVATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	-0.66886127	1.0	0.5624746	1.0	0.8462682	0.88909787
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	-0.6685418	1.0	-0.70449847	1.0	0.9359087	0.7961361
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.6675973	1.0	1.3534274	0.81578594	1.7524928	0.089021996
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	-0.6673396	1.0	0.9849675	0.9713853	0.8122511	0.9186729
GOBP_EOSINOPHIL_MIGRATION	-0.66722006	1.0	0.92075956	0.9872557	1.0000383	0.71153843
GOBP_POSITIVE_REGULATION_OF_MRNA_BINDING	-0.66720766	1.0	-0.59893435	1.0	-0.609544	1.0
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	-0.66719157	1.0	0.6145767	1.0	-0.5153058	1.0
GOBP_POSITIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	-0.66713506	1.0	-0.5092858	1.0	0.87078655	0.8677956
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	-0.6670662	1.0	-0.5286779	1.0	0.98749	0.72951996
GOBP_DENTINOGENESIS	-0.6669883	1.0	-0.9215909	1.0	0.7487334	0.954697
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	-0.6667829	1.0	-0.6888072	1.0	1.4196056	0.24644582
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	-0.6667235	1.0	-0.7169457	1.0	1.1990032	0.45900324
GOBP_RENAL_SYSTEM_VASCULATURE_MORPHOGENESIS	-0.6665316	1.0	-0.8496225	1.0	1.4315821	0.23753734
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	-0.6662497	1.0	0.76883125	1.0	1.2087022	0.44679376
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	-0.6660794	1.0	-0.82018316	1.0	-0.9861673	1.0
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	-0.66595924	1.0	-0.91723996	1.0	0.89087075	0.8489803
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	-0.66575176	1.0	-1.0220872	1.0	1.0105659	0.6965446
GOBP_T_CELL_CHEMOTAXIS	-0.6657375	1.0	-0.93800753	1.0	-0.84825456	1.0
GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS	-0.6656	1.0	-0.3898149	1.0	1.231898	0.42169064
GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS	-0.66526145	1.0	0.9911818	0.967305	1.4847975	0.20443071
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	-0.6651808	1.0	0.40874115	1.0	-0.723494	1.0
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	-0.6648381	1.0	0.89065	0.9887822	1.3871726	0.27272066
GOBP_HOMOLOGOUS_RECOMBINATION	-0.6647804	1.0	1.1185726	0.92804086	1.1417595	0.52349323
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	-0.66409254	1.0	1.4400638	0.79826134	1.6422577	0.11877317
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	-0.66369194	1.0	1.2812698	0.828531	1.4498037	0.22720401
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	-0.6630664	1.0	0.722258	1.0	1.183428	0.47471452
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	-0.66298664	1.0	0.93764603	0.9862406	1.2318366	0.42163444
GOBP_PROTEIN_STABILIZATION	-0.66286206	1.0	-0.583681	1.0	-0.77153534	1.0
GOBP_GOLGI_VESICLE_BUDDING	-0.6628469	1.0	-0.621307	1.0	-0.58491194	1.0
GOBP_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER	-0.6627047	1.0	-1.0070586	1.0	-1.0590407	0.98111534
GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING	-0.6626091	1.0	1.0371898	0.96550095	1.1665113	0.4930261
GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	-0.66206837	1.0	-1.0079622	1.0	0.91592324	0.8209299
GOBP_SPINDLE_ASSEMBLY_INVOLVED_IN_FEMALE_MEIOSIS	-0.66189563	1.0	-0.4175176	1.0	-0.62313235	1.0
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	-0.66187847	1.0	-1.0148298	1.0	1.1966248	0.46216285
GOBP_AUTOPHAGOSOME_ORGANIZATION	-0.6616249	1.0	0.709489	1.0	-0.6948306	1.0
GOBP_REGULATION_OF_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	-0.66149676	1.0	-0.74704677	1.0	1.0157366	0.6893253
GOBP_NEGATIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	-0.66139513	1.0	-0.81817335	1.0	0.5884061	0.99624234
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	-0.66110176	1.0	-0.8418145	1.0	-1.1193736	0.9359748
GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	-0.66084504	1.0	1.0119877	0.9703699	1.4009122	0.26077536
GOBP_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	-0.660638	1.0	-0.5314669	1.0	0.8665109	0.87245953
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	-0.66053355	1.0	0.55842215	1.0	0.5471122	0.99778897
GOBP_PROTEIN_DESUMOYLATION	-0.6604871	1.0	-0.63367206	1.0	-0.53334486	1.0
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	-0.6598701	1.0	-0.79082555	1.0	0.90156645	0.8365141
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	-0.65933543	1.0	-0.673561	1.0	0.6752572	0.98295015
GOBP_NICOTINAMIDE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-0.6592807	1.0	-0.9413015	1.0	-0.5981715	1.0
GOBP_MEMBRANE_INVAGINATION	-0.6589685	1.0	0.77072716	1.0	1.0626057	0.6249299
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	-0.65894824	1.0	1.1777898	0.8885421	1.185904	0.47224423
GOBP_CELLULAR_RESPONSE_TO_METAL_ION	-0.65885407	1.0	0.85602164	1.0	1.3809462	0.2802512
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	-0.65874493	1.0	-0.84012437	1.0	-1.3833921	0.79246145
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	-0.6585093	1.0	1.0000747	0.9690783	1.3889116	0.27121544
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	-0.6584106	1.0	0.6823151	1.0	1.3956853	0.26574862
GOBP_MODIFICATION_OF_SYNAPTIC_STRUCTURE	-0.65836525	1.0	0.8606418	1.0	0.8873133	0.8514498
GOBP_SEX_DIFFERENTIATION	-0.6580538	1.0	1.0287447	0.971249	1.5181571	0.17957984
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	-0.65799785	1.0	1.0083624	0.9710052	1.5270617	0.17289843
GOBP_MACROPHAGE_DIFFERENTIATION	-0.6576485	1.0	0.8475863	1.0	1.5094471	0.1859835
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	-0.65725523	1.0	-0.9853158	1.0	-1.4340143	0.7537329
GOBP_CENTRIOLE_ELONGATION	-0.6562262	1.0	-1.1250775	1.0	-0.69737625	1.0
GOBP_GOLGI_TO_ENDOSOME_TRANSPORT	-0.6557655	1.0	0.463915	1.0	0.7238569	0.9648302
GOBP_OXYGEN_TRANSPORT	-0.65507686	1.0	-0.51206183	1.0	0.969143	0.7533923
GOBP_DORSAL_AORTA_DEVELOPMENT	-0.65497094	1.0	-0.9875238	1.0	-1.1341608	0.9245161
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	-0.6547477	1.0	-0.5490245	1.0	1.4148821	0.2490428
GOBP_CELLULAR_RESPONSE_TO_RADIATION	-0.6547329	1.0	-0.6603136	1.0	0.5209655	0.9991019
GOBP_GLUCOSE_CATABOLIC_PROCESS	-0.6545922	1.0	-1.2812856	0.9441853	-2.1029272	0.0071177436
GOBP_MEMBRANE_DOCKING	-0.653843	1.0	-0.8719473	1.0	-0.7543944	1.0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	-0.65347475	1.0	0.66372603	1.0	0.84927714	0.88633883
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	-0.6526753	1.0	0.7266405	1.0	1.1079196	0.566725
GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING	-0.65211934	1.0	-0.5206067	1.0	0.94501126	0.7828453
GOBP_PROTEIN_TARGETING_TO_VACUOLE	-0.65183157	1.0	0.81517875	1.0	0.6291048	0.9908828
GOBP_SUCCINATE_TRANSPORT	-0.65165895	1.0	-0.69910294	1.0	-0.9626197	1.0
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	-0.6515077	1.0	-0.4323094	1.0	1.2848455	0.3718431
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	-0.65148556	1.0	-0.75020885	1.0	1.0771183	0.6053413
GOBP_PHENOTYPIC_SWITCHING	-0.6513362	1.0	-0.5499525	1.0	-1.2510874	0.867959
GOBP_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY	-0.6510295	1.0	-1.0156803	1.0	-0.6094716	1.0
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	-0.65093005	1.0	-0.6188683	1.0	0.8382018	0.8965579
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	-0.6509155	1.0	0.7650609	1.0	-0.8706699	1.0
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	-0.65081954	1.0	-0.9371409	1.0	1.2033433	0.4536325
GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	-0.65047437	1.0	-0.79249924	1.0	0.6199699	0.9924949
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	-0.6495214	1.0	0.60833645	1.0	1.0332499	0.6659724
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	-0.6495075	1.0	0.7933538	1.0	0.8148051	0.9162974
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	-0.649211	1.0	-0.7608893	1.0	0.97720313	0.7435091
GOBP_UROGENITAL_SYSTEM_DEVELOPMENT	-0.649196	1.0	1.3233457	0.80416435	1.4818856	0.2045312
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_I	-0.64912343	1.0	-0.91890895	1.0	-0.49027497	1.0
GOBP_SPERMINE_METABOLIC_PROCESS	-0.6489283	1.0	0.6302477	1.0	0.5724872	0.9983365
GOBP_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	-0.64871156	1.0	0.68102777	1.0	1.6415263	0.11780597
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	-0.6481826	1.0	-0.5155479	1.0	0.9285176	0.80639905
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_SECRETION	-0.6481394	1.0	1.2991929	0.81234145	1.4410872	0.23314412
GOBP_RESOLUTION_OF_RECOMBINATION_INTERMEDIATES	-0.6479994	1.0	-0.65980065	1.0	-1.0831416	0.96602863
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.64781815	1.0	0.97080386	0.9834438	1.484599	0.20454025
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	-0.6478099	1.0	-0.58671474	1.0	0.6550867	0.9852822
GOBP_MITOCHONDRIAL_DEPOLARIZATION	-0.64776903	1.0	-0.6326454	1.0	-0.80585927	1.0
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_NUCLEATION	-0.64756465	1.0	-0.5438274	1.0	-0.7230163	1.0
GOBP_ACYLGLYCEROL_HOMEOSTASIS	-0.6475413	1.0	0.90842205	0.9885251	0.951004	0.7740483
GOBP_COMMON_BILE_DUCT_DEVELOPMENT	-0.64734966	1.0	-0.7178091	1.0	-0.6973616	1.0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	-0.6472481	1.0	-0.69907	1.0	1.0004121	0.7112335
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	-0.6468969	1.0	0.70068777	1.0	0.8879193	0.85165006
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	-0.64687085	1.0	-0.816028	1.0	0.7960435	0.9293829
GOBP_GLUTAMATE_SECRETION_NEUROTRANSMISSION	-0.64650184	1.0	0.68330675	1.0	0.6726234	0.98300964
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	-0.64645284	1.0	0.9606805	0.98276675	0.9005854	0.8374085
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.6455338	1.0	-0.7185698	1.0	1.3903078	0.26994663
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	-0.6451333	1.0	-0.7597331	1.0	-0.7013553	1.0
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	-0.6441168	1.0	-0.84758115	1.0	-0.9615159	1.0
GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	-0.64381343	1.0	0.7005132	1.0	1.3688334	0.29085094
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	-0.643637	1.0	-0.68489707	1.0	0.52243	0.99892086
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	-0.64349896	1.0	-0.7545169	1.0	-1.0889359	0.95800686
GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	-0.643428	1.0	1.030662	0.970427	0.9956237	0.7180304
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	-0.6433796	1.0	0.9941446	0.9645761	0.9920748	0.72241
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	-0.6429469	1.0	-0.75342155	1.0	-0.6899558	1.0
GOBP_PORE_COMPLEX_ASSEMBLY	-0.642393	1.0	0.59237695	1.0	-0.730531	1.0
GOBP_PHOSPHATE_ION_TRANSPORT	-0.6423436	1.0	-0.9535681	1.0	1.101961	0.5741387
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	-0.6420984	1.0	-0.444395	1.0	0.77712613	0.9413096
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	-0.6420781	1.0	-0.6671894	1.0	1.0108292	0.6962937
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	-0.6418246	1.0	-0.78786963	1.0	1.6956229	0.09625425
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	-0.6417516	1.0	0.90998477	0.9881123	0.71004164	0.9710685
GOBP_PML_BODY_ORGANIZATION	-0.64113367	1.0	0.5043673	1.0	0.63588893	0.9894083
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	-0.6409398	1.0	-0.5364838	1.0	0.74061507	0.95891696
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	-0.6407868	1.0	0.8835806	0.9914848	1.5669895	0.14746611
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	-0.64061135	1.0	-0.60573995	1.0	-1.2425077	0.87772495
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-0.6403709	1.0	-0.8016991	1.0	1.1042391	0.5720952
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	-0.6393442	1.0	0.6625168	1.0	0.91487867	0.82181615
GOBP_NUCLEAR_MEMBRANE_REASSEMBLY	-0.63923347	1.0	-0.9850955	1.0	-1.0799055	0.96213937
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	-0.6388684	1.0	0.7033136	1.0	-0.8161255	1.0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA	-0.63809514	1.0	-0.6399497	1.0	1.1752732	0.48361903
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	-0.6380902	1.0	0.5181233	1.0	1.2708169	0.38250998
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.63807464	1.0	-0.8462586	1.0	-0.61663496	1.0
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.6377877	1.0	-0.69977146	1.0	0.8417046	0.89393723
GOBP_RESPONSE_TO_POTASSIUM_ION	-0.6375185	1.0	0.84700215	1.0	1.1074194	0.5675141
GOBP_RESPONSE_TO_INTERLEUKIN_7	-0.6373354	1.0	-0.31377134	1.0	-1.1981689	0.9142107
GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS	-0.6366814	1.0	-0.73654956	1.0	-0.6183037	1.0
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	-0.6365559	1.0	-1.058219	1.0	0.6584856	0.9849027
GOBP_REGULATION_OF_URINE_VOLUME	-0.6365319	1.0	1.1993269	0.87893385	1.4296211	0.23901567
GOBP_AMINE_METABOLIC_PROCESS	-0.63641334	1.0	1.0365149	0.9658764	1.0823438	0.597311
GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	-0.63639146	1.0	0.49779376	1.0	-0.6733067	1.0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	-0.6360899	1.0	-0.55222833	1.0	0.74664384	0.95611376
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	-0.635988	1.0	-0.72605985	1.0	-0.62916267	1.0
GOBP_WATER_SOLUBLE_VITAMIN_CATABOLIC_PROCESS	-0.6357435	1.0	0.84995633	1.0	1.566588	0.14752823
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	-0.6356721	1.0	0.8712199	0.9947429	-0.6053484	1.0
GOBP_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	-0.6348321	1.0	-1.0733993	1.0	-0.7641052	1.0
GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	-0.63443035	1.0	-0.5166288	1.0	0.54285556	0.99738467
GOBP_NUCLEOTIDE_SALVAGE	-0.63404506	1.0	-0.8191082	1.0	0.9028091	0.8344272
GOBP_NEURON_GLIAL_CELL_SIGNALING	-0.6340042	1.0	0.89879924	0.9901279	1.1087949	0.5648651
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	-0.6337656	1.0	-0.52821773	1.0	0.7043332	0.9724111
GOBP_STRESS_GRANULE_ASSEMBLY	-0.6336111	1.0	-0.5393478	1.0	-0.72416174	1.0
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	-0.6335733	1.0	-0.73212916	1.0	-0.8518095	1.0
GOBP_RENAL_SODIUM_ION_ABSORPTION	-0.63325775	1.0	0.67727363	1.0	1.2777776	0.37721923
GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	-0.6330199	1.0	-0.7383375	1.0	0.6869627	0.9779919
GOBP_PEPTIDYL_METHIONINE_MODIFICATION	-0.6326772	1.0	-0.6212193	1.0	-0.9393024	1.0
