NAME	NES_24H	FDR_24H	NES_48H	FDR_48H	NES_72H	FDR_72H
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	-0.82105416	1.0	0.9008713	0.86197376	0.979604	0.75281996
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY	-0.820192	1.0	-0.91232234	0.93426824	0.7210189	0.95327985
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	-0.8200322	1.0	-0.7977355	0.9800762	-0.8764078	0.9463154
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	-0.81997186	1.0	1.0180879	0.73237026	1.13493	0.5657671
GOBP_MAMMARY_GLAND_MORPHOGENESIS	-0.81983465	1.0	0.87993455	0.87661004	0.75389504	0.93791467
GOBP_PEPTIDYL_LYSINE_DEACETYLATION	-0.81878513	1.0	0.7475164	0.96188533	-0.7214785	0.99510825
GOBP_SUBSTRATE_DEPENDENT_CELL_MIGRATION	-0.81865764	1.0	0.73016953	0.96898615	0.88533103	0.8389033
GOBP_PRIMITIVE_HEMOPOIESIS	-0.81857586	1.0	-0.6639575	0.98569846	-1.1603835	0.7739127
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	-0.8177696	1.0	-1.0094104	0.88594186	-1.1605197	0.77520716
GOBP_BLASTOCYST_FORMATION	-0.81706864	1.0	0.72459644	0.97093433	-1.0545679	0.83770883
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	-0.8170539	1.0	0.713143	0.9745075	0.79506093	0.91584504
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME	-0.81697285	1.0	-0.75612086	0.99112755	-0.9531745	0.902666
GOBP_TRANSEPITHELIAL_TRANSPORT	-0.81683344	1.0	0.65881777	0.98494875	-1.0042387	0.86852837
GOBP_CELLULAR_RESPONSE_TO_CAMP	-0.8166448	1.0	0.727897	0.9697025	0.85117364	0.8676329
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	-0.8165547	1.0	-0.9784482	0.89662635	-1.2629011	0.7278104
GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE	-0.8164458	1.0	-1.3637651	0.6753317	-1.0745238	0.8269367
GOBP_REGULATION_OF_PROTON_TRANSPORT	-0.8160763	1.0	0.9711184	0.790767	1.0076334	0.7194448
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	-0.81551355	1.0	-1.3723891	0.676751	-1.0499012	0.83964694
GOBP_CILIUM_DISASSEMBLY	-0.81550306	1.0	0.42466956	0.99949735	0.92391443	0.8056678
GOBP_MEMBRANE_TUBULATION	-0.81531125	1.0	-1.0583042	0.85779184	-0.8747431	0.9450175
GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION	-0.81525654	1.0	-0.7050022	0.98152953	-0.7552535	0.98401177
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	-0.81490195	1.0	-0.6893579	0.98370576	-0.8490206	0.95478475
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	-0.81468827	1.0	0.6573163	0.9849133	0.72667557	0.9504818
GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	-0.81448936	1.0	0.79740024	0.9382605	0.82102203	0.8962778
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	-0.8144446	1.0	-0.7008571	0.9828715	-0.49604142	0.99822277
GOBP_GLYCINE_METABOLIC_PROCESS	-0.81431794	1.0	-1.0137539	0.88452405	-1.4244066	0.6220686
GOBP_GERM_LINE_STEM_CELL_POPULATION_MAINTENANCE	-0.81428206	1.0	-0.89505124	0.94271386	-0.7884589	0.9744963
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	-0.8142206	1.0	0.7098063	0.9747282	-0.737437	0.99070203
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	-0.81418556	1.0	-1.0651546	0.8544677	-0.68370986	1.0
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	-0.813971	1.0	-0.6272332	0.98527855	-0.68194187	0.9999142
GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS	-0.8138123	1.0	-0.6309267	0.98469675	-0.6469674	0.9921444
GOBP_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION	-0.81274325	1.0	-0.71767795	0.98005396	-0.55209357	0.9970324
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	-0.8126841	1.0	0.84326327	0.9064033	0.86428094	0.8564896
GOBP_PROTEIN_TARGETING	-0.8120613	1.0	-0.7575251	0.9916926	0.6597861	0.9743387
GOBP_TELOMERASE_HOLOENZYME_COMPLEX_ASSEMBLY	-0.8119722	1.0	-1.2205603	0.72935575	-1.4036692	0.6289497
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-0.81184965	1.0	-0.7711159	0.9869548	-0.50678027	0.9993929
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	-0.81157863	1.0	-1.0572124	0.8592518	-0.99241394	0.8723812
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	-0.8115723	1.0	0.52584004	0.99894136	0.5537763	0.99452806
GOBP_MITOPHAGY	-0.81138957	1.0	-0.7488757	0.98905855	0.55467874	0.9947926
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	-0.8109125	1.0	-0.837064	0.97367334	-0.7362738	0.9912532
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	-0.8106609	1.0	-0.8426399	0.96997625	0.7492889	0.94069576
GOBP_REGULATION_OF_CENTROSOME_CYCLE	-0.8106437	1.0	0.9070246	0.85525525	0.97804606	0.7544546
GOBP_MITOCHONDRIAL_DEPOLARIZATION	-0.8105477	1.0	-1.134913	0.81069165	-1.2595495	0.7277536
GOBP_REGULATION_OF_PHAGOCYTOSIS	-0.81040514	1.0	0.63298255	0.98687005	-1.1180587	0.8035044
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	-0.8101883	1.0	-0.8013474	0.98055226	0.6971813	0.9633483
GOBP_ARTICULAR_CARTILAGE_DEVELOPMENT	-0.8089732	1.0	0.69278705	0.9776668	1.2337689	0.46755373
GOBP_COMMITMENT_OF_NEURONAL_CELL_TO_SPECIFIC_NEURON_TYPE_IN_FOREBRAIN	-0.80879915	1.0	1.3129816	0.38718906	1.1091094	0.59371424
GOBP_CENTRIOLE_ASSEMBLY	-0.8080949	1.0	-0.52790296	0.9911595	-0.71001935	0.9974722
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-0.8080276	1.0	-1.1274112	0.8139618	-1.3600509	0.6490711
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	-0.8078842	1.0	-0.9072021	0.934764	-0.917402	0.928063
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	-0.807278	1.0	-0.6123746	0.98421973	-0.69521344	0.9970059
GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION	-0.8066413	1.0	0.59492654	0.9914219	0.8726951	0.8516524
GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	-0.8059293	1.0	0.74954027	0.96168727	0.8754522	0.8496477
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	-0.8057761	1.0	0.71531385	0.9734435	0.97377306	0.757177
GOBP_MICROVILLUS_ORGANIZATION	-0.80565554	1.0	0.7156592	0.9734875	0.7786627	0.92467093
GOBP_RESPONSE_TO_HYDROSTATIC_PRESSURE	-0.80550694	1.0	0.54087216	0.9972605	1.0163568	0.70775115
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	-0.80549264	1.0	0.87034017	0.8853834	0.7868651	0.92094076
GOBP_REGULATION_OF_BONE_DEVELOPMENT	-0.80541486	1.0	-1.1680323	0.77678883	-0.83758634	0.9629976
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	-0.8052383	1.0	0.8833366	0.8732882	1.0836364	0.6254476
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	-0.80493385	1.0	0.48054987	0.9996282	0.90328825	0.82292366
GOBP_DENTINOGENESIS	-0.8048637	1.0	-0.9608885	0.91036487	-1.1248056	0.8011554
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	-0.8041622	1.0	-0.76787394	0.98864233	-0.867759	0.94621086
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.8039291	1.0	1.0741432	0.6622044	1.1056892	0.59835523
GOBP_REGULATION_OF_KIDNEY_SIZE	-0.80384856	1.0	-0.86434656	0.96841615	-0.8051175	0.96904576
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	-0.80370474	1.0	-0.8265729	0.97670025	0.76149094	0.9354703
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	-0.80330855	1.0	0.66623664	0.98329365	0.6810196	0.96668696
GOBP_SUBTELOMERIC_HETEROCHROMATIN_FORMATION	-0.8032369	1.0	-0.95105237	0.9180452	-1.007606	0.86590034
GOBP_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	-0.80304724	1.0	0.6976709	0.9778242	-0.882823	0.9434633
GOBP_KINETOCHORE_ASSEMBLY	-0.8027206	1.0	-0.99418414	0.88576424	-1.4014851	0.62996495
GOBP_DNA_CONFORMATION_CHANGE	-0.80238205	1.0	-1.3016845	0.68545073	-1.3935918	0.6349195
GOBP_PYRIMIDINE_NUCLEOSIDE_METABOLIC_PROCESS	-0.80214137	1.0	-1.0320774	0.8729331	-1.2014686	0.7589059
GOBP_DENDRITIC_TRANSPORT_OF_RIBONUCLEOPROTEIN_COMPLEX	-0.80168736	1.0	-0.6878455	0.9843548	0.4622222	0.9978136
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	-0.8011642	1.0	0.9581738	0.8060771	0.9198324	0.8088868
GOBP_TRNA_3_END_PROCESSING	-0.80058455	1.0	-0.9385885	0.9292361	-1.2830278	0.7103749
GOBP_REGULATION_OF_RRNA_PROCESSING	-0.799679	1.0	-1.0171175	0.8814228	-0.5488779	0.99684817
GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	-0.799456	1.0	-0.7854131	0.98503035	-0.7966696	0.9692116
GOBP_TRNA_CATABOLIC_PROCESS	-0.7994456	1.0	-1.1242639	0.81698716	-1.3299603	0.68449765
GOBP_PROTEIN_METHYLATION	-0.7993817	1.0	-0.72524035	0.9866597	-0.8115629	0.9695573
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	-0.79900426	1.0	-1.2008959	0.7466656	-1.1553533	0.77543485
GOBP_POSITIVE_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION	-0.7989179	1.0	0.6849164	0.9789687	0.7570851	0.9367792
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	-0.7987981	1.0	0.64148206	0.98609793	0.76624936	0.9339794
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	-0.79864734	1.0	-0.9699431	0.90514004	-0.81307137	0.97094715
GOBP_QUINONE_METABOLIC_PROCESS	-0.7980984	1.0	-1.2600287	0.6947107	-1.3030586	0.70255333
GOBP_VOCALIZATION_BEHAVIOR	-0.7977925	1.0	-0.7865147	0.9843433	0.66765165	0.9710127
GOBP_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME	-0.79723597	1.0	0.6269638	0.9879847	0.9199534	0.8092651
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	-0.7961488	1.0	0.97060364	0.7912848	0.8724017	0.8515735
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	-0.79509586	1.0	-0.8543213	0.96177226	-1.0359073	0.8458736
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	-0.7950476	1.0	-0.6660936	0.98644996	-1.064746	0.8295667
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	-0.79480803	1.0	-0.93071514	0.9306204	0.81049925	0.9053058
GOBP_NEGATIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	-0.7947439	1.0	-1.1062814	0.8258646	-1.3007183	0.70575386
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	-0.7938813	1.0	-1.4429923	0.60757965	-1.0720063	0.8275715
GOBP_SEBACEOUS_GLAND_DEVELOPMENT	-0.7936007	1.0	-0.5633904	0.9886333	-0.52258986	0.9980908
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING	-0.79320985	1.0	0.63173085	0.98729336	1.21255	0.48205233
GOBP_PROTEIN_HOMOTETRAMERIZATION	-0.7930527	1.0	-1.0433185	0.8605995	-0.9759204	0.88606346
GOBP_PROTEIN_REFOLDING	-0.7929096	1.0	-0.82447386	0.9765776	-0.6883164	0.99882597
GOBP_THYMUS_DEVELOPMENT	-0.7926111	1.0	0.80915946	0.92981994	0.8633761	0.85647994
GOBP_MIGRACYTOSIS	-0.79217416	1.0	-0.77507603	0.9846813	-0.72851324	0.99261636
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	-0.79171026	1.0	-0.90710515	0.93438005	-1.0480676	0.8399591
GOBP_MRNA_MODIFICATION	-0.7913135	1.0	-0.91567105	0.9328078	-0.7190597	0.99432045
GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING	-0.790663	1.0	-0.5657709	0.9878019	-0.43313912	1.0
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	-0.7904337	1.0	-0.81954944	0.9781747	-0.8192157	0.9727922
GOBP_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS	-0.7904277	1.0	-0.8810982	0.95751715	-1.0755183	0.8277281
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	-0.78992134	1.0	0.8093809	0.9296954	0.9919957	0.7383425
GOBP_RECEPTOR_METABOLIC_PROCESS	-0.7894327	1.0	0.9804636	0.7825446	1.0842949	0.6240688
GOBP_FRUCTOSE_TRANSMEMBRANE_TRANSPORT	-0.78922826	1.0	-0.7640654	0.99109197	-0.8305662	0.96873677
GOBP_RENAL_ABSORPTION	-0.7889446	1.0	1.3017744	0.4010974	1.2849147	0.42326415
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	-0.78865945	1.0	-1.0518309	0.8608762	-0.93331015	0.91486126
GOBP_DESMOSOME_ORGANIZATION	-0.78863144	1.0	0.8171662	0.92470646	1.174442	0.5225383
GOBP_GRANULOCYTE_DIFFERENTIATION	-0.78862745	1.0	1.0468128	0.6955289	1.3007864	0.4052152
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	-0.78848636	1.0	-1.186419	0.75758094	-1.4607967	0.5828036
GOBP_ACETATE_ESTER_TRANSPORT	-0.78837824	1.0	-1.1643447	0.77938735	-1.1496414	0.7757875
GOBP_ERYTHROCYTE_DEVELOPMENT	-0.7880677	1.0	-1.1749536	0.76642764	-0.87790453	0.9468811
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	-0.78741705	1.0	0.8176172	0.92506224	0.7689451	0.93227005
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT	-0.78662384	1.0	-1.2742444	0.68437177	-1.1013466	0.8148034
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	-0.7865805	1.0	0.76148534	0.9557168	0.92204535	0.80661434
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL	-0.78583986	1.0	-0.8745557	0.9628728	-0.79553705	0.9705489
GOBP_REGULATION_OF_CELLULAR_RESPIRATION	-0.78387195	1.0	-1.372158	0.67399377	-1.4513018	0.5867804
GOBP_LIGHT_ADAPTION	-0.78386503	1.0	0.8200589	0.9235821	0.895711	0.8305442
GOBP_MEMBRANE_INVAGINATION	-0.7832763	1.0	0.89193445	0.8664969	1.1044409	0.59990364
GOBP_T_CELL_LINEAGE_COMMITMENT	-0.7828963	1.0	-0.5996004	0.98845637	-0.76773006	0.9826018
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	-0.78285295	1.0	-1.0285945	0.8741623	-1.2548378	0.7335561
GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING	-0.7822231	1.0	0.6937601	0.97774625	0.71972597	0.9542249
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	-0.781826	1.0	-0.9354101	0.9322496	-1.2042527	0.759822
GOBP_ION_CHANNEL_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-0.781574	1.0	0.8924362	0.8666035	-0.8139618	0.97240686
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	-0.7814713	1.0	-1.0699587	0.8522088	-0.7353733	0.99193156
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	-0.78146976	1.0	1.3428468	0.35853443	1.3038753	0.40259233
GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	-0.7805694	1.0	0.8468707	0.90440416	0.8068291	0.90849096
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	-0.7804967	1.0	-1.2130345	0.73536056	-0.91243094	0.9316741
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	-0.7800318	1.0	-0.8479046	0.9644977	-1.1717942	0.76721096
GOBP_DORSAL_VENTRAL_AXIS_SPECIFICATION	-0.77987725	1.0	-1.333056	0.6851915	-1.4887923	0.55504566
GOBP_REGULATION_OF_PROTEIN_STABILITY	-0.7797564	1.0	-0.8208706	0.9785671	-0.7093722	0.9968545
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME	-0.7794578	1.0	0.9440751	0.8194693	1.2868152	0.4226588
GOBP_POSITIVE_REGULATION_OF_G0_TO_G1_TRANSITION	-0.7792005	1.0	-1.5222375	0.5447397	-1.1706729	0.76796794
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	-0.7789628	1.0	-0.7470797	0.98949844	0.7592196	0.9363201
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	-0.7789257	1.0	0.5038178	0.9993123	-0.64740264	0.99263996
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	-0.77748424	1.0	0.515929	0.99887	-0.77819854	0.9782045
GOBP_REGULATION_OF_T_CIRCLE_FORMATION	-0.7774814	1.0	-0.90963733	0.9335766	-0.8939841	0.93942356
GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	-0.7769788	1.0	-0.743998	0.9896158	-0.657957	0.9925172
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III	-0.7765918	1.0	0.48260075	0.9996076	-0.578174	0.99837554
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.7760222	1.0	-1.0175706	0.8816747	-1.0332013	0.8479585
GOBP_PROTEIN_TARGETING_TO_LYSOSOME	-0.7759508	1.0	0.6144555	0.99041474	0.8094471	0.90610236
GOBP_MACROMOLECULE_METHYLATION	-0.7758785	1.0	-0.643549	0.9875147	0.47494	0.997634
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION	-0.7758714	1.0	-0.94724447	0.92272365	-0.55401284	0.99656725
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	-0.77482677	1.0	-0.95973694	0.9112098	-0.7880714	0.974143
GOBP_SNRNA_METABOLIC_PROCESS	-0.77459854	1.0	-0.9547059	0.916933	-0.811087	0.96938115
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	-0.77441627	1.0	-0.8774638	0.9598077	-1.0283316	0.85392857
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_TRANSMEMBRANE_ELECTROCHEMICAL_GRADIENT	-0.7743985	1.0	-0.5979822	0.98820484	0.6617151	0.97351253
GOBP_ENDOSOME_ORGANIZATION	-0.7743297	1.0	0.61626637	0.99034476	0.73669404	0.9460913
GOBP_KETONE_BODY_METABOLIC_PROCESS	-0.7741283	1.0	0.8672658	0.8881193	0.60797226	0.9850344
GOBP_SPROUTING_OF_INJURED_AXON	-0.7739892	1.0	0.54730606	0.99658823	-0.6024834	0.9958662
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_FOLDING	-0.7738171	1.0	-1.1301466	0.8121576	-1.027458	0.85044044
GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION	-0.77380013	1.0	-0.8928474	0.9445076	-0.8141208	0.9736294
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	-0.7734679	1.0	0.8635591	0.8912949	0.9782008	0.7543146
GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	-0.77303904	1.0	0.8898604	0.8672184	0.9471081	0.783096
GOBP_REGULATION_OF_GROOMING_BEHAVIOR	-0.7730207	1.0	-0.8172352	0.9789556	1.1404169	0.56068116
GOBP_CARDIAC_SEPTUM_CELL_DIFFERENTIATION	-0.77297574	1.0	-0.5715218	0.98937327	0.52165985	0.99672246
GOBP_U4_SNRNA_3_END_PROCESSING	-0.7728743	1.0	-0.98559874	0.89200956	-1.2374551	0.7432983
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	-0.77234095	1.0	-1.2808875	0.69268596	-1.3654693	0.65107864
GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY	-0.77216005	1.0	-0.7949884	0.98085517	0.6822043	0.9664744
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	-0.7719484	1.0	-0.8009153	0.9801921	0.713785	0.9558999
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	-0.7714033	1.0	-0.8933957	0.9445172	-1.205783	0.7569037
GOBP_CORTISOL_SECRETION	-0.7712493	1.0	-0.77818185	0.9872524	-0.68679523	0.9985913
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	-0.77065676	1.0	1.0429878	0.6998697	1.1734972	0.5230471
GOBP_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING	-0.770645	1.0	-1.1448241	0.7995268	-1.0836092	0.82586265
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.7703595	1.0	-0.95102316	0.91746867	-1.0407507	0.8445911
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	-0.77033937	1.0	0.76587963	0.95413846	0.8885093	0.8367594
GOBP_POSITIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	-0.77010494	1.0	0.5646638	0.9948471	0.71153706	0.9563616
GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	-0.7700593	1.0	0.97832876	0.78378546	0.94885606	0.7816142
GOBP_FOREBRAIN_NEURON_FATE_COMMITMENT	-0.76989055	1.0	1.2428498	0.46186587	1.1970938	0.49605194
GOBP_NUCLEOBASE_METABOLIC_PROCESS	-0.7698249	1.0	-1.3199086	0.6777446	-1.4699763	0.56429905
GOBP_INTERLEUKIN_18_PRODUCTION	-0.7695596	1.0	-0.9951449	0.88738513	-1.2205278	0.750493
GOBP_AMP_METABOLIC_PROCESS	-0.7692431	1.0	-0.97297287	0.9042721	-1.344927	0.66183466
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	-0.76921517	1.0	-1.1321797	0.8115703	-1.0466136	0.83921313
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	-0.7689916	1.0	-1.020826	0.87735957	-0.88631934	0.94137627
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	-0.76868016	1.0	1.0366888	0.70854855	1.4352916	0.29199827
GOBP_RENAL_ALBUMIN_ABSORPTION	-0.76866734	1.0	1.2681047	0.43413448	1.051158	0.6650244
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	-0.76863545	1.0	-0.7881783	0.98277384	-0.8650156	0.9465569
GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-0.76845723	1.0	-0.7195247	0.9816352	-1.3281255	0.6784052
GOBP_LAMELLIPODIUM_MORPHOGENESIS	-0.76838374	1.0	0.8204407	0.92382765	0.9837476	0.7475693
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	-0.76835775	1.0	-1.1284684	0.8135059	-1.1091744	0.809057
GOBP_GOLGI_VESICLE_TRANSPORT	-0.76825714	1.0	0.4512038	1.0	0.78022385	0.92395836
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	-0.7679688	1.0	0.67006403	0.98293275	0.7534663	0.93803626
GOBP_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	-0.7675421	1.0	0.5911982	0.99172276	0.5410909	0.99614286
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	-0.7668256	1.0	-1.1954763	0.7485269	-1.3646911	0.6491424
GOBP_T_CELL_HOMEOSTATIC_PROLIFERATION	-0.76584077	1.0	0.48704138	0.9992852	-1.0505282	0.8406231
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	-0.76573586	1.0	-0.85904145	0.96164525	-0.9381222	0.91010016
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	-0.76570433	1.0	0.8299473	0.9165567	0.85410887	0.8641314
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	-0.7656914	1.0	-0.7103254	0.97970283	0.80106896	0.91394526
GOBP_POLYPRENOL_METABOLIC_PROCESS	-0.7651904	1.0	0.60514015	0.99057055	0.85480064	0.8641447
GOBP_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	-0.76512915	1.0	-0.9917629	0.88784593	-1.2202582	0.7503423
